hour,electricity_price
638,-216
639,1136
640,893
641,-185
642,-729
643,1975
644,1083
645,681
646,1405
647,-975
648,381
649,-980
650,221
651,1602
652,2470
653,2959
654,-351
655,2552
656,-583
657,2984
658,2303
659,1960
660,-736
661,2146
662,-233
663,933
664,125
665,1479
666,2540
667,-346
668,2852
669,623
670,-443
671,2126
672,2663
673,406
674,1227
675,2791
676,1005
677,1767
678,2425
679,1792
680,850
681,1755
682,182
683,429
684,188
685,-63
686,-393
687,1510
688,2104
689,-352
690,-564
691,-37
692,2274
693,2044
694,-439
695,2141
696,1661
697,709
698,-472
699,-318
700,521
701,867
702,2618
703,-662
704,2361
705,-652
706,1497
707,2211
708,-953
709,191
710,-9
711,-121
712,858
713,658
714,880
715,-849
716,1765
717,2206
718,2777
719,-639
720,104
721,1434
722,1974
723,1378
724,492
725,1094
726,903
727,-222
728,738
729,546
730,1703
731,696
732,1607
733,1924
734,539
735,1794
736,1916
737,2641
738,2044
739,2769
740,2685
741,1934
742,-952
743,2435
744,2829
745,2280
746,1806
747,1031
748,1710
749,1611
750,1197
751,2029
752,2130
753,2026
754,105
755,2060
756,2698
757,2495
758,-932
759,-693
760,948
761,2183
762,2038
763,2730
764,879
765,1125
766,546
767,51
768,2240
769,981
770,1795
771,-165
772,14
773,-645
774,2610
775,-190
776,-537
777,-935
778,2867
779,-990
780,259
781,1707
782,510
783,1470
784,2451
785,370
786,-14
787,431
788,1433
789,1865
790,-491
791,137
792,978
793,2658
794,431
795,1443
796,-779
797,720
798,510
799,-725
800,1338
801,570
802,2296
803,1622
804,-633
805,-741
806,621
807,1034
808,570
809,1123
810,52
811,1368
812,2811
813,2740
814,937
815,1099
816,2882
817,2748
818,-265
819,1880
820,1860
821,1702
822,2923
823,2932
824,2986
825,-490
826,-576
827,196
828,987
829,177
830,1947
831,2272
832,1764
833,-41
834,-179
835,50
836,1760
837,2495
838,2459
839,-679
840,1951
841,2732
842,-317
843,2719
844,167
845,2577
846,2836
847,245
848,818
849,667
850,-956
851,1417
852,845
853,2541
854,2495
855,-54
856,875
857,1013
858,855
859,1129
860,533
861,2200
862,2389
863,-467
864,1437
865,2366
866,-943
867,2732
868,2274
869,2949
870,369
871,1601
872,2732
873,-920
874,-180
875,2861
876,585
877,330
878,-774
879,-582
880,1538
881,2804
882,1614
883,2461
884,-958
885,2738
886,2444
887,-813
888,516
889,-564
890,2747
891,99
892,2290
893,2922
894,2175
895,1011
896,1970
897,-154
898,-649
899,2496
900,691
901,-458
902,1075
903,2479
904,989
905,-440
906,2053
907,2691
908,2335
909,1311
910,2762
911,-66
912,-291
913,814
914,215
915,1158
916,2905
917,1617
918,2797
919,1413
920,1103
921,2289
922,796
923,88
924,1502
925,1643
926,920
927,-256
928,2771
929,869
930,2087
931,1040
932,1030
933,-744
934,2597
935,1164
936,234
937,1491
938,1748
939,1616
940,1831
941,2854
942,45
943,-136
944,2491
945,-702
946,2525
947,2289
948,2858
949,991
950,442
951,-549
952,-991
953,-395
954,-324
955,-378
956,-150
957,1122
958,-22
959,793
960,-232
961,284
962,1269
963,230
964,670
965,2135
966,-76
967,2266
968,268
969,2518
970,762
971,1029
972,608
973,-158
974,1322
975,-275
976,-456
977,1333
978,1447
979,-123
980,1526
981,-959
982,2742
983,1615
984,2525
985,2604
986,340
987,-309
988,-616
989,547
990,2590
991,1726
992,2124
993,2940
994,32
995,-672
996,1968
997,-613
998,2330
999,-685
1000,1693
1001,-941
1002,2969
1003,1216
1004,1063
1005,-741
1006,-836
1007,-405
1008,2824
1009,603
1010,1296
1011,436
1012,1516
1013,497
1014,2520
1015,459
1016,91
1017,722
1018,1611
1019,2044
1020,2062
1021,-584
1022,2403
1023,1157
1024,2565
1025,-928
1026,1178
1027,2048
1028,1937
1029,89
1030,133
1031,852
1032,1690
1033,-209
1034,-733
1035,2185
1036,969
1037,894
1038,-663
1039,-999
1040,-420
1041,1566
1042,-108
1043,-668
1044,2394
1045,-328
1046,-754
1047,2339
1048,1241
1049,46
1050,1751
1051,630
1052,-712
1053,2538
1054,-652
1055,1577
1056,2577
1057,-168
1058,2150
1059,1552
1060,1703
1061,-895
1062,1556
1063,1635
1064,1946
1065,-508
1066,577
1067,-728
1068,1457
1069,610
1070,876
1071,1759
1072,-66
1073,-840
1074,757
1075,-457
1076,1747
1077,337
1078,-364
1079,1275
1080,2470
1081,-850
1082,-910
1083,727
1084,-889
1085,855
1086,644
1087,73
1088,225
1089,651
1090,-914
1091,2382
1092,1609
1093,1806
1094,-730
1095,2150
1096,1625
1097,619
1098,155
1099,1088
1100,108
1101,-691
1102,927
1103,1950
1104,-614
1105,2287
1106,777
1107,418
1108,374
1109,2095
1110,2057
1111,2578
1112,2803
1113,1881
1114,1502
1115,1719
1116,-408
1117,2012
1118,-716
1119,1199
1120,2889
1121,2403
1122,1059
1123,519
1124,2829
1125,350
1126,-792
1127,220
1128,-36
1129,1297
1130,1864
1131,835
1132,329
1133,248
1134,1030
1135,399
1136,449
1137,-602
1138,1542
1139,-263
1140,2857
1141,2624
1142,776
1143,1593
1144,-54
1145,1861
1146,2676
1147,597
1148,1483
1149,-37
1150,1312
1151,-436
1152,-437
1153,790
1154,1711
1155,2219
1156,1467
1157,2213
1158,99
1159,-653
1160,-139
1161,31
1162,844
1163,2710
1164,2954
1165,2520
1166,2631
1167,2040
1168,2346
1169,2630
1170,2589
1171,948
1172,2907
1173,64
1174,415
1175,-69
1176,67
1177,-68
1178,1490
1179,920
1180,842
1181,1354
1182,2162
1183,1746
1184,-359
1185,1288
1186,2328
1187,2445
1188,-595
1189,2492
1190,-522
1191,2762
1192,-952
1193,1246
1194,2804
1195,2799
1196,357
1197,1299
1198,-93
1199,1201
1200,-864
1201,107
1202,-36
1203,120
1204,2213
1205,-94
1206,2646
1207,2841
1208,1543
1209,436
1210,388
1211,1964
1212,-360
1213,-879
1214,-555
1215,2697
1216,-221
1217,2722
1218,1300
1219,825
1220,1589
1221,1084
1222,-177
1223,1208
1224,134
1225,1272
1226,2718
1227,1752
1228,-30
1229,2847
1230,1571
1231,439
1232,652
1233,-769
1234,1745
1235,5
1236,466
1237,-426
1238,1380
1239,1889
1240,-850
1241,-817
1242,-271
1243,-699
1244,-873
1245,1046
1246,711
1247,2203
1248,1037
1249,1634
1250,868
1251,1358
1252,274
1253,2897
1254,-51
1255,748
1256,1756
1257,717
1258,-750
1259,1329
1260,2334
1261,1231
1262,929
1263,2184
1264,-600
1265,-210
1266,1970
1267,954
1268,635
1269,2110
1270,557
1271,1836
1272,-896
1273,951
1274,-348
1275,2346
1276,1583
1277,-189
1278,1329
1279,2187
1280,2792
1281,66
1282,1193
1283,-92
1284,2293
1285,-441
1286,2484
1287,1428
1288,2983
1289,-442
1290,2502
1291,1012
1292,1221
1293,72
1294,397
1295,2189
1296,609
1297,60
1298,2900
1299,1763
1300,400
1301,1644
1302,2992
1303,-361
1304,-849
1305,1962
1306,2943
1307,1405
1308,1049
1309,2948
1310,702
1311,2978
1312,-59
1313,753
1314,970
1315,1139
1316,1002
1317,2429
1318,530
1319,-65
1320,-928
1321,2603
1322,2771
1323,251
1324,2781
1325,1456
1326,1515
1327,1031
1328,1413
1329,1439
1330,1167
1331,-115
1332,845
1333,1661
1334,254
1335,2811
1336,2742
1337,297
1338,2019
1339,1627
1340,1885
1341,1212
1342,-582
1343,-692
1344,-84
1345,808
1346,1724
1347,401
1348,-778
1349,180
1350,-250
1351,1631
1352,19
1353,354
1354,1669
1355,-40
1356,330
1357,112
1358,2707
1359,1555
1360,2993
1361,-557
1362,2004
1363,1565
1364,-162
1365,-168
1366,1505
1367,2291
1368,-925
1369,406
1370,-145
1371,1692
1372,2046
1373,2155
1374,2852
1375,687
1376,1486
1377,949
1378,1388
1379,-175
1380,1680
1381,243
1382,2508
1383,2567
1384,65
1385,919
1386,-84
1387,-588
1388,-882
1389,609
1390,1334
1391,609
1392,-780
1393,82
1394,1012
1395,642
1396,-55
1397,400
1398,2945
1399,2742
1400,2894
1401,2311
1402,2046
1403,2053
1404,2681
1405,2071
1406,2140
1407,848
1408,1123
1409,1106
1410,2453
1411,60
1412,1791
1413,647
1414,469
1415,-378
1416,2897
1417,263
1418,2403
1419,2435
1420,2697
1421,666
1422,-787
1423,774
1424,1745
1425,496
1426,-141
1427,-360
1428,50
1429,-623
1430,-823
1431,-849
1432,-835
1433,506
1434,2857
1435,1141
1436,1232
1437,2838
1438,354
1439,2525
1440,2243
1441,-853
1442,178
1443,-81
1444,112
1445,-919
1446,43
1447,1554
1448,2155
1449,-829
1450,209
1451,1241
1452,-416
1453,-739
1454,1162
1455,-971
1456,2567
1457,1379
1458,391
1459,2355
1460,70
1461,1530
1462,1020
1463,2962
1464,-64
1465,441
1466,92
1467,2513
1468,977
1469,-445
1470,374
1471,1597
1472,1649
1473,138
1474,-5
1475,1310
1476,2947
1477,-604
1478,737
1479,932
1480,1184
1481,2771
1482,1311
1483,-331
1484,1977
1485,543
1486,1525
1487,570
1488,-148
1489,1939
1490,2522
1491,2598
1492,2692
1493,-390
1494,1402
1495,-281
1496,1264
1497,-128
1498,2909
1499,690
1500,2081
1501,73
1502,-202
1503,163
1504,-459
1505,1693
1506,-663
1507,2659
1508,1152
1509,760
1510,-737
1511,-851
1512,1869
1513,1083
1514,803
1515,1191
1516,341
1517,-257
1518,1407
1519,2005
1520,2589
1521,49
1522,2506
1523,2051
1524,1019
1525,1722
1526,1355
1527,401
1528,-612
1529,34
1530,1608
1531,-900
1532,1247
1533,2321
1534,2823
1535,1
1536,2261
1537,1347
1538,2346
1539,1599
1540,-731
1541,-219
1542,619
1543,1938
1544,2773
1545,2514
1546,465
1547,1740
1548,-610
1549,1812
1550,795
1551,2854
1552,2361
1553,1701
1554,-63
1555,2486
1556,2567
1557,2492
1558,38
1559,2901
1560,-898
1561,-536
1562,1787
1563,-464
1564,-375
1565,-594
1566,7
1567,2764
1568,-11
1569,251
1570,1284
1571,503
1572,1820
1573,-592
1574,1205
1575,1914
1576,1587
1577,2622
1578,571
1579,2250
1580,793
1581,940
1582,143
1583,-171
1584,2245
1585,2669
1586,-223
1587,2204
1588,-185
1589,2240
1590,-912
1591,728
1592,2482
1593,-29
1594,237
1595,-112
1596,2874
1597,2066
1598,284
1599,1514
1600,-534
1601,510
1602,-53
1603,1170
1604,-868
1605,2035
1606,2041
1607,2837
1608,603
1609,2488
1610,2310
1611,2456
1612,-733
1613,618
1614,1468
1615,-204
1616,-494
1617,2637
1618,1144
1619,1591
1620,1183
1621,2208
1622,1788
1623,1549
1624,1284
1625,-308
1626,-721
1627,-849
1628,2246
1629,-200
1630,2948
1631,751
1632,1599
1633,-747
1634,2591
1635,-284
1636,1982
1637,-855
1638,464
1639,2082
1640,2594
1641,2145
1642,33
1643,-312
1644,2217
1645,552
1646,-926
1647,1013
1648,1567
1649,2015
1650,-795
1651,911
1652,-543
1653,-86
1654,-166
1655,785
1656,-241
1657,2788
1658,1344
1659,168
1660,-48
1661,-767
1662,-737
1663,2990
1664,-961
1665,2614
1666,-928
1667,1640
1668,938
1669,1302
1670,2087
1671,2910
1672,1146
1673,1646
1674,1183
1675,971
1676,-310
1677,1459
1678,777
1679,601
1680,1834
1681,79
1682,742
1683,2139
1684,22
1685,-349
1686,568
1687,2997
1688,1171
1689,1194
1690,1924
1691,-550
1692,2414
1693,1676
1694,-615
1695,2008
1696,1784
1697,233
1698,-117
1699,-810
1700,707
1701,2323
1702,401
1703,404
1704,-44
1705,-720
1706,894
1707,2906
1708,435
1709,342
1710,-318
1711,696
1712,748
1713,521
1714,502
1715,745
1716,2064
1717,393
1718,1061
1719,393
1720,2360
1721,835
1722,-776
1723,2811
1724,933
1725,-71
1726,-558
1727,-757
1728,1505
1729,1096
1730,2035
1731,1921
1732,-38
1733,1513
1734,-571
1735,1265
1736,1485
1737,185
1738,-908
1739,583
1740,512
1741,1416
1742,1868
1743,-490
1744,-626
1745,1809
1746,-692
1747,265
1748,1073
1749,-398
1750,999
1751,-234
1752,1521
1753,1777
1754,-373
1755,1365
1756,2671
1757,2615
1758,2843
1759,2654
1760,1918
1761,2034
1762,2509
1763,2883
1764,-590
1765,2720
1766,-4
1767,1033
1768,1551
1769,2713
1770,-443
1771,694
1772,1641
1773,662
1774,1438
1775,456
1776,-314
1777,-329
1778,1222
1779,1905
1780,519
1781,-703
1782,404
1783,8
1784,1998
1785,1415
1786,2879
1787,32
1788,410
1789,2758
1790,-46
1791,-789
1792,2117
1793,-909
1794,1976
1795,2638
1796,2055
1797,1001
1798,2651
1799,433
1800,2951
1801,518
1802,1647
1803,1699
1804,187
1805,517
1806,920
1807,856
1808,2554
1809,-299
1810,2975
1811,1469
1812,-749
1813,2152
1814,2566
1815,2316
1816,1992
1817,-853
1818,2417
1819,2813
1820,1552
1821,-375
1822,1951
1823,-671
1824,1082
1825,1156
1826,1299
1827,2759
1828,589
1829,601
1830,1829
1831,436
1832,2007
1833,1994
1834,1609
1835,2528
1836,-558
1837,-49
1838,417
1839,1129
1840,1828
1841,2847
1842,665
1843,-549
1844,1326
1845,-566
1846,211
1847,1177
1848,1056
1849,-580
1850,-297
1851,1001
1852,1763
1853,1371
1854,378
1855,-217
1856,1208
1857,25
1858,1280
1859,1372
1860,891
1861,2315
1862,423
1863,-77
1864,2182
1865,1993
1866,-713
1867,-415
1868,-398
1869,2892
1870,638
1871,1501
1872,2748
1873,2629
1874,-50
1875,2234
1876,237
1877,-216
1878,-650
1879,61
1880,92
1881,1108
1882,662
1883,2121
1884,581
1885,1667
1886,689
1887,1717
1888,1667
1889,2006
1890,2908
1891,1929
1892,2058
1893,2550
1894,-252
1895,1360
1896,-482
1897,-550
1898,732
1899,1824
1900,2269
1901,1372
1902,1562
1903,1193
1904,1805
1905,-279
1906,-55
1907,373
1908,2186
1909,-353
1910,1792
1911,-786
1912,-274
1913,311
1914,-970
1915,1801
1916,150
1917,2681
1918,-611
1919,-768
1920,-480
1921,2469
1922,417
1923,89
1924,2384
1925,1570
1926,-937
1927,1690
1928,2830
1929,-607
1930,1224
1931,728
1932,2366
1933,-88
1934,1157
1935,944
1936,2224
1937,1379
1938,527
1939,95
1940,693
1941,1979
1942,13
1943,1059
1944,2685
1945,1549
1946,-336
1947,1348
1948,1089
1949,2123
1950,2315
1951,502
1952,1564
1953,1975
1954,-567
1955,511
1956,2579
1957,228
1958,-114
1959,182
1960,769
1961,2522
1962,-484
1963,1579
1964,-126
1965,301
1966,2129
1967,2801
1968,2773
1969,1805
1970,2382
1971,-415
1972,-577
1973,-306
1974,1753
1975,2639
1976,2068
1977,866
1978,2097
1979,221
1980,577
1981,218
1982,-719
1983,498
1984,1768
1985,-411
1986,2052
1987,2815
1988,462
1989,-195
1990,1928
1991,1597
1992,477
1993,-47
1994,542
1995,2883
1996,487
1997,-456
1998,-602
1999,1534
2000,556
2001,992
2002,-834
2003,562
2004,2479
2005,579
2006,775
2007,387
2008,527
2009,427
2010,1073
2011,1624
2012,233
2013,1294
2014,183
2015,429
2016,-884
2017,1939
2018,1269
2019,1296
2020,596
2021,407
2022,-140
2023,2174
2024,2927
2025,-124
2026,1462
2027,1648
2028,1642
2029,1962
2030,-301
2031,1570
2032,2702
2033,-187
2034,2466
2035,1311
2036,2655
2037,13
2038,2156
2039,-294
2040,2815
2041,1839
2042,1299
2043,705
2044,1499
2045,928
2046,2652
2047,2
2048,-985
2049,1940
2050,1452
2051,852
2052,-516
2053,-779
2054,1938
2055,-446
2056,849
2057,-649
2058,-776
2059,653
2060,1570
2061,-20
2062,-616
2063,2542
2064,2141
2065,1328
2066,2118
2067,2230
2068,1024
2069,439
2070,2016
2071,1751
2072,1728
2073,-622
2074,-227
2075,251
2076,-591
2077,155
2078,-112
2079,2483
2080,462
2081,925
2082,1443
2083,1865
2084,583
2085,-283
2086,-122
2087,1738
2088,-360
2089,1402
2090,-578
2091,1685
2092,-688
2093,1940
2094,1067
2095,453
2096,-280
2097,1163
2098,2243
2099,1042
2100,698
2101,-26
2102,-537
2103,-922
2104,2284
2105,1837
2106,344
2107,-701
2108,2729
2109,515
2110,-318
2111,-518
2112,1617
2113,326
2114,2083
2115,-180
2116,-486
2117,1182
2118,485
2119,493
2120,648
2121,2063
2122,2395
2123,2562
2124,-550
2125,-836
2126,1718
2127,257
2128,-850
2129,-288
2130,-638
2131,2520
2132,852
2133,1807
2134,2959
2135,-681
2136,429
2137,1893
2138,567
2139,-554
2140,2783
2141,-159
2142,-413
2143,1191
2144,712
2145,1955
2146,1719
2147,2697
2148,345
2149,2670
2150,2668
2151,666
2152,-636
2153,1895
2154,2041
2155,2701
2156,21
2157,690
2158,-896
2159,-768
2160,502
2161,-184
2162,1209
2163,478
2164,825
2165,52
2166,1163
2167,2564
2168,1093
2169,-861
2170,1267
2171,765
2172,-808
2173,-230
2174,2287
2175,-899
2176,197
2177,2110
2178,1224
2179,172
2180,2264
2181,2306
2182,2885
2183,796
2184,239
2185,710
2186,504
2187,1169
2188,2040
2189,1009
2190,716
2191,-227
2192,1331
2193,702
2194,1241
2195,-216
2196,2917
2197,2959
2198,2271
2199,2938
2200,-798
2201,2982
2202,430
2203,1109
2204,-105
2205,1657
2206,-344
2207,249
2208,2
2209,2755
2210,2788
2211,-504
2212,736
2213,739
2214,-861
2215,1009
2216,1785
2217,1624
2218,-924
2219,1484
2220,1677
2221,293
2222,1507
2223,235
2224,690
2225,347
2226,1430
2227,580
2228,1201
2229,734
2230,1861
2231,2657
2232,219
2233,2977
2234,2959
2235,-638
2236,2150
2237,1567
2238,2266
2239,-585
2240,-24
2241,2983
2242,2859
2243,-683
2244,-874
2245,2933
2246,2855
2247,2847
2248,2287
2249,-573
2250,977
2251,2714
2252,417
2253,-818
2254,35
2255,-197
2256,1944
2257,-750
2258,-707
2259,994
2260,2938
2261,2696
2262,2372
2263,250
2264,-451
2265,2439
2266,2471
2267,2589
2268,1196
2269,2986
2270,335
2271,730
2272,-402
2273,-670
2274,2314
2275,-404
2276,-324
2277,2058
2278,1452
2279,2434
2280,1199
2281,1253
2282,-220
2283,1078
2284,2747
2285,2215
2286,168
2287,1773
2288,752
2289,1619
2290,1500
2291,1831
2292,1365
2293,2949
2294,5
2295,-905
2296,-558
2297,72
2298,222
2299,1959
2300,963
2301,2228
2302,1711
2303,2733
2304,2598
2305,1776
2306,2471
2307,109
2308,-314
2309,2404
2310,2268
2311,693
2312,1822
2313,-441
2314,-912
2315,2403
2316,2673
2317,2188
2318,2332
2319,340
2320,2662
2321,992
2322,2724
2323,-97
2324,-471
2325,-624
2326,1003
2327,1959
2328,563
2329,2979
2330,1023
2331,2548
2332,2460
2333,2459
2334,711
2335,2757
2336,1436
2337,-305
2338,306
2339,1255
2340,811
2341,1981
2342,-290
2343,2326
2344,1422
2345,-687
2346,770
2347,2607
2348,367
2349,1042
2350,841
2351,1162
2352,1454
2353,153
2354,-182
2355,801
2356,1175
2357,1693
2358,2241
2359,-931
2360,1393
2361,864
2362,-946
2363,329
2364,-551
2365,541
2366,583
2367,454
2368,1170
2369,-879
2370,2838
2371,-607
2372,2635
2373,1062
2374,815
2375,2726
2376,1643
2377,1274
2378,2663
2379,920
2380,2630
2381,1695
2382,-121
2383,870
2384,359
2385,-280
2386,1029
2387,2490
2388,574
2389,-406
2390,2731
2391,-927
2392,2490
2393,-32
2394,2502
2395,1667
2396,1597
2397,251
2398,-381
2399,-319
2400,-63
2401,648
2402,2393
2403,2193
2404,1614
2405,1087
2406,563
2407,1839
2408,2013
2409,-578
2410,-244
2411,-928
2412,1940
2413,-247
2414,904
2415,676
2416,2039
2417,267
2418,-896
2419,-848
2420,203
2421,-172
2422,1984
2423,681
2424,2018
2425,2707
2426,2750
2427,-927
2428,869
2429,-515
2430,886
2431,1033
2432,-88
2433,624
2434,511
2435,1400
2436,2692
2437,1364
2438,372
2439,1844
2440,2872
2441,440
2442,1612
2443,1218
2444,175
2445,270
2446,2571
2447,2884
2448,2828
2449,1695
2450,1820
2451,2263
2452,122
2453,1404
2454,1367
2455,2220
2456,1818
2457,306
2458,1731
2459,-503
2460,700
2461,2323
2462,-602
2463,-377
2464,1134
2465,1465
2466,632
2467,-539
2468,-540
2469,-119
2470,1272
2471,1076
2472,1527
2473,719
2474,-450
2475,572
2476,1474
2477,1555
2478,1187
2479,1219
2480,946
2481,149
2482,-695
2483,1623
2484,-321
2485,2992
2486,-637
2487,-522
2488,2794
2489,1044
2490,2778
2491,-495
2492,1530
2493,1616
2494,2949
2495,303
2496,1274
2497,1821
2498,2650
2499,984
2500,1106
2501,1092
2502,1991
2503,-856
2504,353
2505,-510
2506,795
2507,2908
2508,2665
2509,2496
2510,2882
2511,175
2512,885
2513,1894
2514,-844
2515,2986
2516,66
2517,2208
2518,1468
2519,1823
2520,2618
2521,2624
2522,1051
2523,2962
2524,-954
2525,2968
2526,2246
2527,686
2528,1144
2529,-812
2530,26
2531,-406
2532,65
2533,516
2534,59
2535,2306
2536,2281
2537,2099
2538,-879
2539,2718
2540,1562
2541,907
2542,-456
2543,-49
2544,2053
2545,2985
2546,1455
2547,-882
2548,-233
2549,1076
2550,381
2551,1383
2552,1727
2553,672
2554,-630
2555,-430
2556,632
2557,1127
2558,2427
2559,-159
2560,710
2561,392
2562,989
2563,452
2564,774
2565,542
2566,150
2567,48
2568,2977
2569,1938
2570,601
2571,-624
2572,388
2573,1186
2574,2361
2575,322
2576,1664
2577,2850
2578,-678
2579,2963
2580,1659
2581,431
2582,2098
2583,2008
2584,2779
2585,2827
2586,-845
2587,-122
2588,1411
2589,2752
2590,1997
2591,326
2592,1865
2593,-895
2594,1970
2595,1156
2596,2330
2597,118
2598,1654
2599,-706
2600,-459
2601,356
2602,1929
