hour,electricity_price
365,182
366,2320
367,-494
368,2193
369,394
370,2571
371,-444
372,296
373,1719
374,-692
375,-186
376,230
377,732
378,2439
379,336
380,2220
381,2531
382,930
383,2669
384,663
385,-141
386,912
387,-262
388,449
389,2706
390,-148
391,895
392,446
393,2965
394,2803
395,435
396,1339
397,192
398,2738
399,2781
400,-490
401,-312
402,1548
403,-314
404,1935
405,2699
406,1909
407,1700
408,1151
409,1887
410,2060
411,-96
412,-856
413,724
414,-235
415,2374
416,904
417,2953
418,2317
419,-110
420,-538
421,704
422,167
423,2244
424,1869
425,-179
426,1201
427,606
428,2094
429,1426
430,1505
431,2850
432,1831
433,1375
434,-732
435,-29
436,1681
437,2394
438,2344
439,1685
440,-434
441,550
442,432
443,2449
444,2422
445,1235
446,2586
447,796
448,1502
449,2515
450,2967
451,901
452,-9
453,2699
454,-715
455,332
456,1416
457,-296
458,983
459,34
460,2017
461,-427
462,-643
463,2819
464,-484
465,769
466,-996
467,-260
468,1686
469,1516
470,1920
471,2858
472,350
473,-358
474,165
475,2224
476,-366
477,1622
478,1085
479,281
480,2796
481,458
482,-163
483,1188
484,1991
485,2322
486,1747
487,177
488,-212
489,217
490,2703
491,56
492,-351
493,-19
494,334
495,2607
496,913
497,1707
498,58
499,-715
500,1110
501,2960
502,946
503,2222
504,2549
505,-817
506,-332
507,-619
508,1460
509,1314
510,2282
511,2319
512,653
513,1788
514,2147
515,971
516,-667
517,1943
518,453
519,1675
520,2557
521,-967
522,2977
523,-889
524,1874
525,962
526,1377
527,1431
528,926
529,-578
530,1315
531,2792
532,1506
533,329
534,2229
535,2470
536,-658
537,-795
538,659
539,2127
540,146
541,907
542,-97
543,778
544,2487
545,727
546,2285
547,-288
548,-984
549,1779
550,-291
551,871
552,-958
553,1633
554,2199
555,89
556,2163
557,1708
558,2255
559,-359
560,1198
561,2188
562,-155
563,2733
564,-329
565,2160
566,2626
567,1847
568,-958
569,74
570,1649
571,832
572,1491
573,-682
574,2148
575,592
576,2233
577,1594
578,1391
579,2407
580,1267
581,1698
582,-531
583,132
584,2273
585,1419
586,-308
587,-435
588,1884
589,574
590,99
591,857
592,2961
593,-33
594,2672
595,1005
596,37
597,929
598,1429
599,1933
600,-819
601,192
602,1308
603,900
604,-745
605,2556
606,2925
607,1889
608,179
609,2061
610,2717
611,-533
612,-287
613,-475
614,309
615,1121
616,1205
617,27
618,917
619,2494
620,-74
621,777
622,-820
623,-377
624,2987
625,2648
626,-232
627,1633
628,2566
629,306
630,-674
631,-66
632,-212
633,2136
634,2474
635,2598
636,2435
637,2455
638,-20
639,2771
640,2115
641,1991
642,1064
643,101
644,1635
645,-903
646,1428
647,1798
648,-305
649,2712
650,1440
651,2627
652,617
653,1356
654,2841
655,2383
656,-378
657,-973
658,2517
659,-399
660,1624
661,2255
662,-483
663,-326
664,2265
665,904
666,1244
667,997
668,-13
669,2323
670,-662
671,791
672,2281
673,2022
674,-581
675,1417
676,2975
677,611
678,734
679,1414
680,2485
681,-269
682,545
683,-111
684,573
685,1595
686,370
687,2960
688,2656
689,186
690,-242
691,1357
692,-210
693,1664
694,666
695,1618
696,246
697,2645
698,2695
699,2471
700,-662
701,-397
702,2256
703,2610
704,1390
705,2543
706,277
707,2273
708,1420
709,756
710,1669
711,527
712,2622
713,2304
714,2732
715,600
716,2400
717,1770
718,1742
719,-843
720,1973
721,1615
722,947
723,2644
724,1865
725,-578
726,1899
727,993
728,7
729,596
730,541
731,2649
732,1188
733,-501
734,2076
735,1445
736,1580
737,1255
738,366
739,831
740,1781
741,1438
742,310
743,-551
744,618
745,2652
746,742
747,1783
748,-810
749,254
750,322
751,1029
752,1399
753,778
754,2862
755,1944
756,528
757,1013
758,23
759,1564
760,-185
761,2218
762,-32
763,2664
764,252
765,-387
766,-820
767,2982
768,-554
769,2060
770,-353
771,316
772,1824
773,1449
774,1319
775,531
776,379
777,1963
778,1186
779,859
780,2157
781,65
782,856
783,1167
784,-627
785,-313
786,2036
787,7
788,-506
789,2287
790,2907
791,44
792,-896
793,2320
794,1443
795,745
796,1038
797,2661
798,927
799,1470
800,2826
801,2061
802,2146
803,2737
804,1995
805,698
806,368
807,1154
808,-830
809,1346
810,66
811,672
812,1585
813,14
814,-982
815,1171
816,2545
817,746
818,-328
819,1340
820,-929
821,1000
822,-936
823,-933
824,-666
825,1785
826,-460
827,2337
828,1719
829,1161
830,-507
831,716
832,839
833,832
834,962
835,2265
836,-457
837,2850
838,2078
839,47
840,1487
841,-549
842,1531
843,2835
844,-321
845,1629
846,2958
847,1435
848,2117
849,2401
850,2934
851,1929
852,-833
853,1305
854,2955
855,-798
856,1504
857,1217
858,1178
859,336
860,750
861,1779
862,2988
863,-347
864,-890
865,1189
866,2817
867,-824
868,2650
869,505
870,1116
871,2690
872,-692
873,1154
874,-26
875,479
876,649
877,-280
878,923
879,-387
880,901
881,2467
882,266
883,-323
884,2075
885,363
886,927
887,694
888,2811
889,-320
890,1650
891,2161
892,276
893,-662
894,140
895,28
896,2926
897,-235
898,-538
899,-354
900,-483
901,-680
902,2196
903,999
904,-531
905,1538
906,1767
907,2253
908,-742
909,622
910,672
911,-282
912,584
913,2026
914,220
915,-784
916,2682
917,2300
918,1590
919,2756
920,-830
921,1757
922,-329
923,439
924,2763
925,1487
926,1789
927,406
928,816
929,1216
930,2927
931,-989
932,414
933,-569
934,-510
935,-609
936,-320
937,572
938,2078
939,72
940,-230
941,1605
942,-984
943,1388
944,1639
945,342
946,-753
947,2189
948,6
949,2722
950,96
951,-43
952,-140
953,1046
954,2647
955,636
956,371
957,2094
958,1753
959,931
960,1954
961,324
962,-338
963,-325
964,1110
965,-821
966,-357
967,85
968,-27
969,2656
970,-74
971,2321
972,-760
973,2449
974,-615
975,-558
976,677
977,963
978,-915
979,-569
980,2893
981,-532
982,1390
983,1102
984,1267
985,-135
986,2205
987,2305
988,1039
989,2229
990,2868
991,2522
992,2889
993,-492
994,-705
995,-664
996,211
997,-832
998,657
999,1856
1000,-322
1001,2816
1002,-931
1003,541
1004,978
1005,2352
1006,490
1007,1188
1008,-405
1009,-237
1010,1945
1011,-600
1012,2952
1013,811
1014,2288
1015,2210
1016,1434
1017,-399
1018,9
1019,2698
1020,2169
1021,2098
1022,1967
1023,1100
1024,2456
1025,2520
1026,516
1027,2933
1028,1602
1029,1022
1030,-32
1031,1577
1032,1259
1033,932
1034,586
1035,2297
1036,-143
1037,335
1038,-305
1039,46
1040,1533
1041,995
1042,393
1043,-656
1044,-466
1045,1105
1046,125
1047,2232
1048,-261
1049,2519
1050,328
1051,746
1052,835
1053,-11
1054,2744
1055,1134
1056,-115
1057,984
1058,2830
1059,2532
1060,1584
1061,1059
1062,-398
1063,1133
1064,251
1065,1371
1066,2315
1067,1121
1068,-28
1069,1158
1070,2838
1071,-748
1072,1354
1073,436
1074,992
1075,2273
1076,1733
1077,-140
1078,2955
1079,-614
1080,203
1081,2581
1082,256
1083,908
1084,-76
1085,1248
1086,578
1087,2945
1088,1911
1089,-496
1090,2545
1091,-972
1092,2985
1093,2672
1094,1693
1095,2554
1096,1428
1097,102
1098,182
1099,624
1100,1680
1101,1135
1102,665
1103,1748
1104,336
1105,-966
1106,657
1107,2285
1108,1350
1109,2857
1110,-865
1111,1396
1112,187
1113,-179
1114,2700
1115,713
1116,747
1117,1120
1118,946
1119,2389
1120,2073
1121,704
1122,1121
1123,292
1124,753
1125,216
1126,1118
1127,2472
1128,1651
1129,451
1130,210
1131,1835
1132,905
1133,2713
1134,-194
1135,2645
1136,2426
1137,1489
1138,821
1139,734
1140,452
1141,2738
1142,-548
1143,-874
1144,538
1145,76
1146,2203
1147,475
1148,1532
1149,1931
1150,461
1151,-850
1152,1539
1153,-84
1154,-401
1155,2688
1156,2450
1157,-502
1158,1927
1159,937
1160,222
1161,2893
1162,455
1163,2700
1164,-556
1165,582
1166,2100
1167,-749
1168,-235
1169,1741
1170,-802
1171,-693
1172,-197
1173,2993
1174,2618
1175,2471
1176,567
1177,109
1178,-346
1179,-379
1180,-617
1181,10
1182,46
1183,1967
1184,1111
1185,1260
1186,-292
1187,-25
1188,1746
1189,21
1190,1346
1191,636
1192,696
1193,-968
1194,762
1195,2178
1196,1262
1197,2964
1198,2063
1199,392
1200,842
1201,1144
1202,-886
1203,-474
1204,432
1205,-29
1206,-680
1207,-518
1208,-59
1209,2571
1210,785
1211,2740
1212,1330
1213,2251
1214,1590
1215,-375
1216,1250
1217,1552
1218,2774
1219,2617
1220,-468
1221,2764
1222,589
1223,2724
1224,1082
1225,-118
1226,2502
1227,2871
1228,2267
1229,5
1230,1489
1231,-282
1232,-445
1233,1651
1234,1887
1235,-959
1236,1648
1237,1246
1238,-684
1239,780
1240,656
1241,-9
1242,1459
1243,-383
1244,-221
1245,53
1246,1787
1247,1298
1248,-373
1249,1947
1250,678
1251,-132
1252,2646
1253,2543
1254,-498
1255,2935
1256,1555
1257,1915
1258,2712
1259,970
1260,2455
1261,-977
1262,2188
1263,-220
1264,-805
1265,1023
1266,-272
1267,185
1268,2394
1269,-123
1270,1068
1271,1448
1272,-355
1273,-354
1274,-821
1275,2456
1276,274
1277,2887
1278,1389
1279,2120
1280,96
1281,78
1282,-963
1283,2904
1284,1127
1285,-224
1286,257
1287,-180
1288,2561
1289,1379
1290,-654
1291,-677
1292,-941
1293,1314
1294,2636
1295,1592
1296,-81
1297,-81
1298,-418
1299,2946
1300,767
1301,1000
1302,2910
1303,398
1304,-109
1305,1560
1306,1888
1307,198
1308,-844
1309,-891
1310,2907
1311,-608
1312,373
1313,388
1314,2598
1315,870
1316,-557
1317,2009
1318,2955
1319,-752
1320,-276
1321,726
1322,2345
1323,1474
1324,1936
1325,2711
1326,-95
1327,2822
1328,-534
1329,1723
1330,-364
1331,1870
1332,2749
1333,-901
1334,2120
1335,37
1336,1875
1337,2179
1338,2291
1339,2659
1340,2919
1341,1684
1342,2543
1343,1525
1344,2071
1345,1345
1346,535
1347,1245
1348,2925
1349,548
1350,1254
1351,-439
1352,1247
1353,394
1354,1630
1355,2986
1356,1333
1357,2189
1358,227
1359,870
1360,2696
1361,1514
1362,211
1363,2822
1364,841
1365,2182
1366,1084
1367,-128
1368,1329
1369,1991
1370,162
1371,2554
1372,2906
1373,445
1374,125
1375,-449
1376,2053
1377,1135
1378,1886
1379,1466
1380,-668
1381,547
1382,462
1383,2232
1384,-686
1385,2785
1386,-347
1387,-594
1388,905
1389,920
1390,650
1391,-259
1392,320
1393,-552
1394,1830
1395,-874
1396,-930
1397,-365
1398,-69
1399,1422
1400,1768
1401,1010
1402,1402
1403,1482
1404,-766
1405,1628
1406,-767
1407,1481
1408,1332
1409,879
1410,-590
1411,1753
1412,665
1413,-995
1414,2511
1415,2492
1416,-732
1417,2083
1418,499
1419,-317
1420,37
1421,-463
1422,1928
1423,2045
1424,2450
1425,-796
1426,-811
1427,800
1428,1399
1429,848
1430,1823
1431,343
1432,2701
1433,-358
1434,1054
1435,2676
1436,862
1437,2062
1438,2369
1439,1483
1440,2901
1441,2394
1442,2528
1443,-590
1444,225
1445,468
1446,-430
1447,2834
1448,-413
1449,1883
1450,-554
1451,-841
1452,-928
1453,396
1454,1606
1455,-789
1456,2222
1457,2723
1458,-801
1459,2170
1460,1606
1461,593
1462,1130
1463,-751
1464,896
1465,2897
1466,2180
1467,2216
1468,652
1469,74
1470,772
1471,45
1472,1259
1473,1188
1474,54
1475,897
1476,2927
1477,-499
1478,1602
1479,1944
1480,2477
1481,1645
1482,1985
1483,580
1484,877
1485,49
1486,489
1487,2515
1488,2786
1489,-179
1490,1864
1491,1101
1492,2053
1493,2395
1494,2469
1495,1777
1496,-1000
1497,-50
1498,2066
1499,787
1500,1112
1501,1477
1502,1138
1503,2792
1504,1456
1505,-757
1506,1857
1507,2635
1508,2516
1509,1452
1510,375
1511,-868
1512,2789
1513,1593
1514,2340
1515,2338
1516,-307
1517,1277
1518,415
1519,1805
1520,1952
1521,67
1522,1688
1523,1228
1524,2749
1525,-683
1526,-949
1527,-97
1528,319
1529,1367
1530,-125
1531,2589
1532,281
1533,-312
1534,62
1535,1208
1536,80
1537,2501
1538,54
1539,1542
1540,2616
1541,2553
1542,2791
1543,-979
1544,620
1545,42
1546,937
1547,2821
1548,1066
1549,1264
1550,1021
1551,1215
1552,296
1553,1604
1554,661
1555,422
1556,2127
1557,-215
1558,-85
1559,2722
1560,2162
1561,-227
1562,1481
1563,-404
1564,1195
1565,-369
1566,-49
1567,128
1568,559
1569,916
1570,-934
1571,2305
1572,2019
1573,1851
1574,2075
1575,2499
1576,1893
1577,1978
1578,2426
1579,1232
1580,-595
1581,1259
1582,-557
1583,2807
1584,1668
1585,939
1586,-852
1587,-57
1588,-576
1589,18
1590,707
1591,2981
1592,2534
1593,512
1594,1335
1595,811
1596,-918
1597,193
1598,1983
1599,1860
1600,1224
1601,1914
1602,-798
1603,2826
1604,-953
1605,-6
1606,613
1607,-756
1608,-783
1609,-243
1610,1529
1611,-840
1612,1268
1613,-408
1614,1032
1615,1917
1616,2068
1617,2807
1618,-768
1619,2797
1620,2784
1621,-39
1622,-944
1623,-807
1624,-372
1625,2317
1626,1452
1627,170
1628,555
1629,-966
1630,1724
1631,-528
1632,301
1633,1477
1634,1115
1635,2859
1636,-328
1637,1508
1638,864
1639,2418
1640,1802
1641,727
1642,2365
1643,1549
1644,2115
1645,2710
1646,102
1647,1917
1648,1074
1649,1092
1650,1616
1651,-594
1652,762
1653,2499
1654,384
1655,-733
1656,1584
1657,-127
1658,1523
1659,675
1660,558
1661,2217
1662,491
1663,1170
1664,1189
1665,-914
1666,2444
1667,-681
1668,2690
1669,127
1670,-172
1671,-720
1672,2235
1673,2540
1674,2137
1675,2382
1676,1288
1677,2743
1678,-138
1679,-820
1680,1965
1681,-190
1682,608
1683,1827
1684,713
1685,2114
1686,2296
1687,1949
1688,1563
1689,1284
1690,-167
1691,-72
1692,-971
1693,740
1694,1790
1695,2241
1696,354
1697,2529
1698,92
1699,2272
1700,1704
1701,49
1702,148
1703,487
1704,-307
1705,1500
1706,526
1707,945
1708,7
1709,-587
1710,-960
1711,639
1712,1393
1713,1046
1714,877
1715,874
1716,2186
1717,1691
1718,2929
1719,-104
1720,-557
1721,-994
1722,2212
1723,-28
1724,1464
1725,-556
1726,1569
1727,386
1728,491
1729,-365
1730,932
1731,1991
1732,91
1733,1162
1734,2602
1735,2507
1736,1326
1737,913
1738,1866
1739,1537
1740,1407
1741,-971
1742,-780
1743,1507
1744,92
1745,-123
1746,-866
1747,2341
1748,225
1749,838
1750,-755
1751,-967
1752,-481
1753,1060
1754,78
1755,-488
1756,309
1757,-835
1758,2585
1759,1483
1760,2708
1761,-358
1762,165
1763,-416
1764,2692
1765,894
1766,2325
1767,1767
1768,1552
1769,2276
1770,276
1771,2394
1772,-779
1773,1139
1774,1970
1775,-428
1776,95
1777,2335
1778,541
1779,660
1780,561
1781,2215
1782,2832
1783,-495
1784,-426
1785,-393
1786,-829
1787,2778
1788,2078
1789,2186
1790,354
1791,-278
1792,2341
1793,1278
1794,710
1795,782
1796,-622
1797,-561
1798,2183
1799,1150
1800,-94
1801,1596
1802,1729
1803,2893
1804,2231
1805,2802
1806,-528
1807,796
1808,627
1809,2090
1810,-547
1811,1337
1812,-361
1813,371
1814,-960
1815,1069
1816,113
1817,1825
1818,2167
1819,1359
1820,778
1821,-643
1822,1562
1823,829
1824,1800
1825,686
1826,1398
1827,2201
1828,-658
1829,734
1830,-471
1831,2250
1832,-393
1833,2983
1834,-169
1835,2927
1836,461
1837,-51
1838,-320
1839,1319
1840,2817
1841,2322
1842,933
1843,1730
1844,2512
1845,2699
1846,2145
1847,1876
1848,530
1849,83
1850,2581
1851,2637
1852,1087
1853,190
1854,2457
1855,1357
1856,1647
1857,272
1858,481
1859,-241
1860,-703
1861,1252
1862,730
1863,2917
1864,2990
1865,945
1866,2359
1867,873
1868,-706
1869,-416
1870,1121
1871,217
1872,1497
1873,811
1874,1692
1875,-735
1876,-757
1877,-582
1878,567
1879,1243
1880,1630
1881,284
1882,2630
1883,-802
1884,1741
1885,863
1886,1292
1887,2131
1888,1015
1889,2571
1890,2420
1891,999
1892,1862
1893,845
1894,1872
1895,2045
1896,557
1897,-104
1898,426
1899,2059
1900,180
1901,746
1902,-524
1903,1490
1904,-686
1905,2342
1906,-525
1907,753
1908,5
1909,938
1910,-785
1911,149
1912,647
1913,-983
1914,1016
1915,-518
1916,2540
1917,2276
1918,2172
1919,1467
1920,203
1921,2187
1922,-761
1923,-530
1924,-527
1925,2200
1926,745
1927,575
1928,-462
1929,538
1930,2788
1931,-345
1932,2852
1933,2957
1934,-658
1935,1155
1936,163
1937,1703
1938,1082
1939,2833
1940,2403
1941,2763
1942,-151
1943,602
1944,176
1945,1053
1946,790
1947,428
1948,32
1949,1994
1950,2829
1951,1313
1952,647
1953,-444
1954,-710
1955,79
1956,1082
1957,-722
1958,2193
1959,2601
1960,133
1961,420
1962,634
1963,-8
1964,-708
1965,708
1966,2157
1967,2602
1968,1155
1969,612
1970,2943
1971,538
1972,1139
1973,-377
1974,741
1975,883
1976,1665
1977,-82
1978,1181
1979,2517
1980,1157
1981,500
1982,180
1983,1423
1984,-137
1985,2476
1986,592
1987,1262
1988,2129
1989,766
1990,710
1991,1867
1992,634
1993,-499
1994,1914
1995,61
1996,1029
1997,-969
1998,1990
1999,1562
2000,222
2001,2120
2002,-669
2003,-115
2004,-964
2005,634
2006,1225
2007,556
2008,287
2009,1809
2010,-187
2011,-758
2012,-392
2013,15
2014,1933
2015,1767
2016,1866
2017,1526
2018,1747
2019,791
2020,218
2021,456
2022,-459
2023,540
2024,888
2025,153
2026,860
2027,622
2028,-467
2029,1663
2030,2493
2031,-277
2032,2776
2033,381
2034,1977
2035,2901
2036,1672
2037,748
2038,1408
2039,2597
2040,2753
2041,933
2042,196
2043,192
2044,500
2045,-777
2046,-208
2047,-397
2048,274
2049,1495
2050,1730
2051,1081
2052,2595
2053,2180
2054,2993
2055,2012
2056,204
2057,2898
2058,-13
2059,943
2060,165
2061,-803
2062,2385
2063,582
2064,2478
2065,510
2066,857
2067,-100
2068,2324
2069,1438
2070,-194
2071,2927
2072,-134
2073,2388
2074,742
2075,2551
2076,2283
2077,1740
2078,2831
2079,985
2080,189
2081,317
2082,2162
2083,-468
2084,-417
2085,-536
2086,419
2087,674
2088,-41
2089,2607
2090,2206
2091,-771
2092,-469
2093,341
2094,484
2095,-991
2096,934
2097,1788
2098,-106
2099,-239
2100,1416
2101,-348
2102,275
2103,2990
2104,43
2105,2921
2106,2271
2107,1090
2108,2482
2109,1593
2110,-88
2111,-730
2112,-446
2113,2884
2114,1581
2115,1279
2116,-138
2117,1930
2118,801
2119,2823
2120,789
2121,2391
2122,1014
2123,-827
2124,2476
2125,340
2126,-320
2127,2249
2128,-948
2129,1663
2130,2656
2131,2028
2132,-542
2133,289
2134,296
2135,2683
2136,1950
2137,-532
2138,91
2139,1780
2140,467
2141,-187
2142,887
2143,2803
2144,2717
2145,2420
2146,2818
2147,-636
2148,-221
2149,263
2150,-381
2151,179
2152,1091
2153,1138
2154,2127
2155,507
2156,-795
2157,786
2158,1819
2159,884
2160,2046
2161,2459
2162,1428
2163,767
2164,-494
2165,238
2166,1570
2167,1019
2168,-747
2169,2991
2170,-763
2171,-440
2172,-420
2173,2688
2174,-508
2175,1105
2176,1147
2177,1096
2178,-659
2179,866
2180,2808
2181,-859
2182,1922
2183,279
2184,1614
2185,2604
2186,1750
2187,-635
2188,-391
2189,1481
2190,1861
2191,1799
2192,-216
2193,-241
2194,-919
2195,1627
2196,759
2197,2771
2198,1386
2199,-284
2200,7
2201,1673
2202,1029
2203,611
2204,1346
2205,-913
2206,156
2207,779
2208,2620
2209,-43
2210,2219
2211,-101
2212,1166
2213,1933
2214,1483
2215,1138
2216,2655
2217,-743
2218,1393
2219,-554
2220,1221
2221,-304
2222,-736
2223,1820
2224,1704
2225,1172
2226,-152
2227,2709
2228,2784
2229,-378
2230,2692
2231,1225
2232,-497
2233,161
2234,1842
2235,2783
2236,2901
2237,468
2238,-477
2239,-215
2240,1596
2241,841
2242,1708
2243,2231
2244,1518
2245,155
2246,2450
2247,178
2248,2083
2249,1523
2250,1090
2251,-4
2252,468
2253,2267
2254,347
2255,-498
2256,1402
2257,760
2258,734
2259,-288
2260,1170
2261,2864
2262,-836
2263,-167
2264,797
2265,2729
2266,1726
2267,2800
2268,557
2269,-864
2270,1667
2271,1986
2272,1505
2273,1552
2274,511
2275,431
2276,1181
2277,2679
2278,2762
2279,1355
2280,2918
2281,1926
2282,1918
2283,-942
2284,-40
2285,-130
2286,2464
2287,-82
2288,1523
2289,-920
2290,-843
2291,1423
2292,2518
2293,1053
2294,-264
2295,594
2296,1455
2297,220
2298,2521
2299,1588
2300,2651
2301,-926
2302,2699
2303,871
2304,-691
2305,2245
2306,1178
2307,1226
2308,702
2309,-66
2310,1621
2311,1295
2312,2144
2313,2520
2314,1319
2315,285
2316,2802
2317,2956
2318,1388
2319,933
2320,1138
2321,-652
2322,1526
2323,366
2324,-807
2325,165
2326,387
2327,2178
2328,-614
2329,1097
2330,2055
2331,-588
2332,-874
2333,2378
2334,-456
2335,2924
2336,-568
2337,1986
2338,2640
2339,-872
2340,1627
2341,1400
2342,1756
2343,1490
2344,1621
2345,1005
2346,-903
2347,121
2348,2217
2349,2107
2350,-97
2351,2933
2352,2126
2353,1979
2354,1870
2355,694
2356,2162
2357,227
2358,2024
2359,-635
2360,-508
2361,2827
2362,1242
2363,-103
2364,-2
2365,-414
2366,34
2367,819
2368,-310
2369,704
2370,2084
2371,1900
2372,2348
2373,943
2374,1752
2375,1080
2376,1744
2377,-898
2378,2724
2379,1446
2380,2081
2381,1372
2382,691
2383,1531
2384,1026
2385,1372
2386,437
2387,16
2388,2163
2389,992
2390,1116
2391,194
2392,229
2393,545
2394,2613
2395,-242
2396,966
2397,-381
2398,-419
2399,-443
2400,2811
2401,2216
2402,2152
2403,480
2404,1714
2405,-13
2406,475
2407,1918
2408,671
2409,2856
2410,1735
2411,-856
2412,-35
2413,1828
2414,-335
2415,452
2416,2102
2417,255
2418,-514
2419,439
2420,1923
2421,-578
2422,18
2423,2140
2424,328
2425,2564
2426,2586
2427,-499
2428,-176
2429,1886
2430,35
2431,238
2432,476
2433,1991
2434,336
2435,901
2436,1572
2437,312
2438,324
2439,2102
2440,2181
2441,2110
2442,1879
2443,69
2444,1471
2445,1936
2446,2397
2447,-993
2448,1531
2449,-693
2450,1514
2451,684
2452,2684
2453,411
2454,1166
2455,1306
2456,2893
2457,725
2458,1574
2459,1312
2460,-492
2461,1767
2462,2498
2463,115
2464,2991
2465,1739
2466,-994
2467,-939
2468,968
2469,2273
2470,2131
2471,991
2472,-293
2473,702
2474,2884
2475,432
2476,432
2477,812
2478,-247
2479,609
2480,-515
2481,1093
2482,2068
2483,757
2484,2776
2485,-551
2486,1843
2487,952
2488,-422
2489,845
2490,2764
2491,1071
2492,-613
2493,1771
2494,1064
2495,2828
2496,153
2497,1378
2498,1363
2499,-783
2500,1713
2501,936
2502,2933
2503,2907
2504,172
2505,1302
2506,-329
2507,1899
2508,528
2509,-529
2510,2141
2511,2940
2512,-90
2513,733
2514,2109
2515,853
2516,2657
2517,2173
2518,2865
2519,1181
2520,677
2521,731
2522,2901
2523,1519
2524,-918
2525,886
2526,-566
2527,-241
2528,241
2529,-71
2530,1258
2531,-77
2532,1353
2533,1801
2534,-500
2535,-688
2536,-955
2537,1491
2538,2488
2539,2523
2540,2037
2541,1496
2542,1627
2543,-75
2544,579
2545,2065
2546,-885
2547,-538
2548,2045
2549,911
2550,808
2551,1198
2552,1286
2553,946
2554,2131
2555,2574
2556,2660
2557,-653
2558,2279
2559,-529
2560,2240
2561,2079
2562,456
2563,1653
2564,824
2565,1899
2566,800
2567,1828
2568,-461
2569,1051
2570,261
2571,-999
2572,2560
2573,1139
2574,334
2575,1727
2576,423
2577,1615
2578,138
2579,1827
2580,2956
2581,48
2582,433
2583,2956
2584,2642
2585,-295
2586,768
2587,2664
2588,1164
2589,254
2590,159
2591,1948
2592,-464
2593,2051
2594,1656
2595,-404
2596,2973
2597,760
2598,-214
2599,-805
2600,1134
2601,392
2602,-155
2603,1008
2604,1924
2605,1727
2606,2772
