hour,electricity_price
786,-690
787,-904
788,319
789,2268
790,-181
791,2345
792,1383
793,23
794,1699
795,-901
796,1810
797,528
798,991
799,2246
800,98
801,1335
802,921
803,2335
804,967
805,1600
806,1224
807,-759
808,-910
809,2844
810,2695
811,1175
812,1423
813,906
814,834
815,2063
816,829
817,2747
818,2622
819,2317
820,-41
821,-883
822,1282
823,1239
824,334
825,2778
826,430
827,655
828,1070
829,84
830,2938
831,-939
832,1937
833,-664
834,216
835,2419
836,829
837,2031
838,1603
839,481
840,2576
841,1498
842,1962
843,-450
844,2154
845,-186
846,-959
847,-114
848,2490
849,1681
850,-153
851,1279
852,-314
853,-804
854,1374
855,-264
856,1102
857,-297
858,1166
859,2357
860,846
861,628
862,1534
863,-175
864,1722
865,2671
866,-976
867,1331
868,2003
869,2645
870,-389
871,943
872,1150
873,969
874,1459
875,-410
876,1177
877,1124
878,75
879,-187
880,-965
881,-261
882,990
883,-89
884,182
885,1318
886,528
887,1162
888,606
889,1690
890,460
891,-968
892,1066
893,2815
894,2217
895,1520
896,1048
897,1635
898,409
899,-577
900,2201
901,148
902,-320
903,2599
904,-317
905,-156
906,191
907,438
908,2172
909,-748
910,1910
911,-755
912,1517
913,2257
914,-951
915,2694
916,27
917,2294
918,2964
919,1247
920,-489
921,219
922,179
923,1071
924,858
925,1470
926,2337
927,387
928,2687
929,845
930,-268
931,-165
932,2084
933,12
934,2506
935,-214
936,2937
937,2613
938,666
939,824
940,1378
941,1639
942,2935
943,2758
944,2686
945,2388
946,1782
947,2414
948,348
949,2549
950,2580
951,2132
952,2438
953,72
954,1773
955,2463
956,-167
957,-160
958,-335
959,572
960,1328
961,900
962,2093
963,-749
964,1335
965,2869
966,1598
967,1160
968,291
969,2955
970,2195
971,2438
972,1486
973,463
974,410
975,1623
976,1723
977,2547
978,-697
979,2471
980,1881
981,-465
982,2883
983,717
984,903
985,2893
986,2022
987,2287
988,582
989,439
990,2041
991,-7
992,243
993,-778
994,833
995,1597
996,1450
997,1674
998,2331
999,2751
1000,-899
1001,319
1002,2495
1003,1540
1004,1032
1005,1524
1006,2028
1007,1580
1008,1684
1009,-424
1010,993
1011,1016
1012,-464
1013,988
1014,-515
1015,-128
1016,587
1017,-52
1018,-98
1019,760
1020,-761
1021,1526
1022,945
1023,848
1024,1128
1025,275
1026,-815
1027,2292
1028,1445
1029,1952
1030,2010
1031,1800
1032,1329
1033,125
1034,1193
1035,1021
1036,2341
1037,572
1038,-157
1039,-837
1040,2472
1041,1746
1042,1591
1043,-762
1044,1858
1045,1444
1046,949
1047,2271
1048,289
1049,-795
1050,2810
1051,-340
1052,5
1053,2059
1054,1873
1055,100
1056,2495
1057,1196
1058,2563
1059,822
1060,1334
1061,-249
1062,-703
1063,1805
1064,2112
1065,238
1066,264
1067,-827
1068,1926
1069,-485
1070,1187
1071,313
1072,2816
1073,858
1074,838
1075,2257
1076,37
1077,-192
1078,1873
1079,1857
1080,2857
1081,669
1082,1924
1083,2212
1084,-743
1085,1070
1086,1888
1087,-738
1088,2421
1089,776
1090,-675
1091,655
1092,2519
1093,1295
1094,1176
1095,2756
1096,1588
1097,695
1098,1570
1099,885
1100,2150
1101,2300
1102,1043
1103,584
1104,-22
1105,-580
1106,335
1107,2103
1108,-681
1109,2841
1110,1159
1111,2337
1112,1453
1113,977
1114,2904
1115,-904
1116,-245
1117,1130
1118,1577
1119,-476
1120,1174
1121,265
1122,2771
1123,-290
1124,1574
1125,567
1126,2340
1127,1937
1128,436
1129,2396
1130,12
1131,2574
1132,2135
1133,-650
1134,-93
1135,1165
1136,1945
1137,1887
1138,578
1139,2081
1140,1336
1141,202
1142,-174
1143,721
1144,880
1145,2696
1146,2838
1147,1445
1148,2337
1149,1075
1150,1268
1151,98
1152,1880
1153,2132
1154,-275
1155,2891
1156,2491
1157,2630
1158,1070
1159,2521
1160,2093
1161,506
1162,168
1163,-856
1164,2543
1165,704
1166,2092
1167,2152
1168,2774
1169,1271
1170,2861
1171,1786
1172,-69
1173,1678
1174,1563
1175,-286
1176,1926
1177,1132
1178,-90
1179,2513
1180,1206
1181,1562
1182,455
1183,-98
1184,1571
1185,-935
1186,-308
1187,2845
1188,1021
1189,-565
1190,659
1191,-247
1192,-737
1193,2149
1194,2755
1195,-911
1196,2995
1197,1384
1198,2866
1199,449
1200,1858
1201,986
1202,40
1203,-324
1204,2688
1205,244
1206,-633
1207,1952
1208,1983
1209,399
1210,317
1211,71
1212,-887
1213,1428
1214,1017
1215,2934
1216,1857
1217,-842
1218,2035
1219,2098
1220,436
1221,1040
1222,1546
1223,1554
1224,2837
1225,2748
1226,-824
1227,-602
1228,-704
1229,-247
1230,-862
1231,1179
1232,275
1233,939
1234,1519
1235,306
1236,-879
1237,1345
1238,695
1239,-755
1240,-542
1241,80
1242,2354
1243,286
1244,2278
1245,403
1246,2233
1247,478
1248,2933
1249,2538
1250,318
1251,1724
1252,1346
1253,1635
1254,630
1255,1183
1256,642
1257,1074
1258,-133
1259,-853
1260,953
1261,723
1262,692
1263,1409
1264,-651
1265,-722
1266,1183
1267,-541
1268,7
1269,2271
1270,2324
1271,881
1272,1875
1273,-241
1274,722
1275,-713
1276,-903
1277,2294
1278,1986
1279,-22
1280,2453
1281,-385
1282,1531
1283,1453
1284,289
1285,956
1286,1349
1287,170
1288,144
1289,1323
1290,594
1291,2353
1292,939
1293,-501
1294,-296
1295,-982
1296,2732
1297,1357
1298,2989
1299,1647
1300,2938
1301,2268
1302,2120
1303,358
1304,2182
1305,-208
1306,1468
1307,2893
1308,-773
1309,2171
1310,-768
1311,1395
1312,2013
1313,2846
1314,1307
1315,1372
1316,1389
1317,2598
1318,-161
1319,-333
1320,2679
1321,766
1322,2391
1323,914
1324,-735
1325,1449
1326,2827
1327,2471
1328,2567
1329,-169
1330,2774
1331,620
1332,535
1333,1701
1334,825
1335,-638
1336,1075
1337,-743
1338,2651
1339,-308
1340,273
1341,2044
1342,402
1343,1989
1344,65
1345,941
1346,2314
1347,1584
1348,2517
1349,24
1350,1934
1351,369
1352,-956
1353,1886
1354,760
1355,2573
1356,2550
1357,76
1358,1618
1359,1457
1360,745
1361,160
1362,2654
1363,1281
1364,1953
1365,1780
1366,1626
1367,-113
1368,1575
1369,1547
1370,-141
1371,1170
1372,793
1373,1190
1374,2394
1375,-486
1376,-752
1377,-997
1378,1811
1379,2932
1380,2244
1381,1914
1382,2863
1383,-367
1384,520
1385,1552
1386,-225
1387,1084
1388,2014
1389,580
1390,-927
1391,466
1392,2120
1393,663
1394,-599
1395,-363
1396,463
1397,-87
1398,31
1399,1455
1400,713
1401,120
1402,1471
1403,-638
1404,1639
1405,-729
1406,2215
1407,-636
1408,2225
1409,2821
1410,2594
1411,1232
1412,1014
1413,2271
1414,-177
1415,1176
1416,197
1417,354
1418,1309
1419,255
1420,1662
1421,1593
1422,2084
1423,-855
1424,-447
1425,-382
1426,1888
1427,197
1428,645
1429,2175
1430,1299
1431,2434
1432,2005
1433,-8
1434,2161
1435,376
1436,2229
1437,304
1438,979
1439,-948
1440,1889
1441,2391
1442,2295
1443,355
1444,2645
1445,1434
1446,-855
1447,1686
1448,908
1449,2804
1450,-874
1451,2111
1452,1844
1453,1327
1454,870
1455,954
1456,-229
1457,-151
1458,-571
1459,1110
1460,-346
1461,1807
1462,2836
1463,-525
1464,494
1465,1197
1466,1114
1467,2568
1468,838
1469,186
1470,-501
1471,480
1472,-694
1473,1048
1474,1092
1475,-148
1476,2784
1477,708
1478,1709
1479,714
1480,2178
1481,2813
1482,-491
1483,50
1484,1625
1485,2987
1486,-699
1487,179
1488,1567
1489,2940
1490,2063
1491,-832
1492,2852
1493,2331
1494,341
1495,-861
1496,944
1497,-383
1498,697
1499,-237
1500,1950
1501,1313
1502,961
1503,939
1504,2303
1505,733
1506,-719
1507,1451
1508,1985
1509,2855
1510,-243
1511,535
1512,60
1513,2144
1514,-161
1515,-734
1516,1204
1517,2926
1518,205
1519,-28
1520,554
1521,-74
1522,1639
1523,1677
1524,2246
1525,2254
1526,1283
1527,1353
1528,-297
1529,2771
1530,1792
1531,-789
1532,1309
1533,1512
1534,-100
1535,1353
1536,-998
1537,2358
1538,1377
1539,-263
1540,-533
1541,2490
1542,-401
1543,2426
1544,-454
1545,1229
1546,-323
1547,-444
1548,-485
1549,911
1550,-973
1551,2306
1552,1476
1553,1228
1554,-41
1555,1829
1556,349
1557,771
1558,2434
1559,-830
1560,950
1561,-935
1562,784
1563,1863
1564,2287
1565,2126
1566,2119
1567,2913
1568,-367
1569,2081
1570,-769
1571,-902
1572,2751
1573,2779
1574,2858
1575,121
1576,929
1577,1473
1578,-546
1579,1624
1580,-57
1581,307
1582,-828
1583,1189
1584,2083
1585,-811
1586,566
1587,-64
1588,2861
1589,1477
1590,1119
1591,1586
1592,261
1593,-191
1594,2112
1595,2137
1596,-761
1597,737
1598,2
1599,202
1600,-34
1601,-442
1602,1056
1603,-397
1604,-339
1605,-432
1606,2062
1607,300
1608,2735
1609,-565
1610,214
1611,2393
1612,522
1613,2264
1614,1521
1615,625
1616,-73
1617,-932
1618,-260
1619,-429
1620,2963
1621,184
1622,630
1623,156
1624,743
1625,2024
1626,1964
1627,-4
1628,684
1629,1083
1630,157
1631,2769
1632,1813
1633,2562
1634,2392
1635,231
1636,-276
1637,-94
1638,1869
1639,198
1640,1039
1641,1616
1642,-976
1643,1367
1644,2382
1645,1706
1646,1139
1647,234
1648,2258
1649,2084
1650,1924
1651,220
1652,1320
1653,-653
1654,512
1655,-155
1656,-920
1657,1809
1658,2695
1659,1040
1660,-526
1661,-214
1662,835
1663,2970
1664,-340
1665,-617
1666,1120
1667,2183
1668,1302
1669,-831
1670,-308
1671,2219
1672,265
1673,-884
1674,2924
1675,1137
1676,-699
1677,-676
1678,1274
1679,2830
1680,2498
1681,473
1682,2473
1683,-38
1684,1909
1685,-248
1686,1407
1687,270
1688,644
1689,118
1690,1755
1691,1133
1692,1509
1693,1129
1694,1585
1695,783
1696,2706
1697,-289
1698,2329
1699,-215
1700,394
1701,1361
1702,151
1703,692
1704,-917
1705,2921
1706,2302
1707,2169
1708,174
1709,390
1710,276
1711,2954
1712,565
1713,2529
1714,1315
1715,2621
1716,-926
1717,-910
1718,-691
1719,2482
1720,2678
1721,797
1722,364
1723,-659
1724,-111
1725,1750
1726,890
1727,2396
1728,-700
1729,2578
1730,870
1731,995
1732,2180
1733,1773
1734,377
1735,2455
1736,-321
1737,1694
1738,1693
1739,563
1740,-668
1741,-41
1742,2794
1743,2781
1744,526
1745,2133
1746,2117
1747,2578
1748,1111
1749,-253
1750,-41
1751,-658
1752,2085
1753,893
1754,1381
1755,-553
1756,-474
1757,1692
1758,2283
1759,-606
1760,1437
1761,2718
1762,1755
1763,2570
1764,1074
1765,-180
1766,-683
1767,2461
1768,-917
1769,1909
1770,2237
1771,1663
1772,-745
1773,1902
1774,716
1775,1400
1776,1470
1777,-878
1778,-795
1779,446
1780,2509
1781,220
1782,513
1783,-324
1784,1786
1785,2151
1786,1033
1787,219
1788,1495
1789,326
1790,847
1791,1484
1792,2907
1793,1344
1794,2191
1795,1127
1796,2321
1797,-634
1798,2570
1799,262
1800,1978
1801,2607
1802,2561
1803,-421
1804,2466
1805,2038
1806,1817
1807,-650
1808,-782
1809,480
1810,1994
1811,1387
1812,2792
1813,521
1814,-807
1815,1049
1816,-596
1817,-572
1818,1465
1819,901
1820,2234
1821,1843
1822,-440
1823,249
1824,414
1825,-215
1826,-837
1827,648
1828,1951
1829,1073
1830,2097
1831,2159
1832,1782
1833,1011
1834,357
1835,-949
1836,301
1837,2205
1838,42
1839,619
1840,-979
1841,-614
1842,415
1843,-139
1844,2337
1845,1601
1846,2630
1847,-918
1848,2598
1849,-2
1850,-152
1851,-121
1852,1673
1853,1263
1854,-699
1855,1759
1856,2348
1857,1812
1858,-423
1859,-439
1860,2878
1861,212
1862,535
1863,1722
1864,1979
1865,2650
1866,2491
1867,1266
1868,2674
1869,-407
1870,2749
1871,2083
1872,-337
1873,2141
1874,-547
1875,2827
1876,-142
1877,-685
1878,-410
1879,1863
1880,947
1881,253
1882,2341
1883,321
1884,-57
1885,-446
1886,536
1887,1993
1888,109
1889,553
1890,-505
1891,828
1892,1293
1893,-818
1894,2769
1895,-337
1896,2013
1897,2829
1898,1463
1899,1153
1900,-643
1901,1524
1902,-677
1903,1417
1904,-944
1905,-207
1906,814
1907,2433
1908,2305
1909,258
1910,-292
1911,-176
1912,2658
1913,234
1914,2337
1915,-639
1916,-823
1917,2846
1918,383
1919,208
1920,-376
1921,1795
1922,404
1923,676
1924,523
1925,887
1926,-225
1927,-523
1928,-268
1929,2035
1930,234
1931,1113
1932,908
1933,600
1934,1540
1935,368
1936,97
1937,-772
1938,2248
1939,1822
1940,-800
1941,-816
1942,260
1943,276
1944,1713
1945,2166
1946,2583
1947,-71
1948,2592
1949,-902
1950,-62
1951,359
1952,1356
1953,108
1954,-603
1955,1454
1956,2607
1957,1976
1958,-130
1959,398
1960,1627
1961,2443
1962,-350
1963,1076
1964,2690
1965,161
1966,2478
1967,-191
1968,1755
1969,-934
1970,-118
1971,94
1972,2651
1973,1599
1974,-4
1975,2057
1976,2425
1977,1633
1978,-454
1979,2054
1980,156
1981,1733
1982,223
1983,1270
1984,851
1985,-211
1986,1824
1987,712
1988,1033
1989,990
1990,2246
1991,1551
1992,-841
1993,-935
1994,2472
1995,-346
1996,1617
1997,2493
1998,2247
1999,1727
2000,-185
2001,2888
2002,-118
2003,-127
2004,35
2005,917
2006,1715
2007,2137
2008,1113
2009,-774
2010,959
2011,1996
2012,1968
2013,373
2014,230
2015,1593
2016,1825
2017,1216
2018,2270
2019,964
2020,-8
2021,7
2022,-609
2023,653
2024,2971
2025,-665
2026,352
2027,1045
2028,-168
2029,-693
2030,1210
2031,2588
2032,-336
2033,1212
2034,1759
2035,2054
2036,72
2037,2574
2038,2413
2039,1045
2040,1981
2041,70
2042,2025
2043,1601
2044,2044
2045,2590
2046,-870
2047,2197
2048,1120
2049,933
2050,824
2051,-292
2052,-980
2053,-77
2054,-813
2055,-368
2056,2705
2057,1340
2058,-668
2059,222
2060,2923
2061,1826
2062,2619
2063,1777
2064,754
2065,725
2066,252
2067,2336
2068,1295
2069,2405
2070,2781
2071,1609
2072,-28
2073,162
2074,2828
2075,2820
2076,-11
2077,-312
2078,1501
2079,-52
2080,37
2081,2421
2082,1681
2083,-236
2084,-316
2085,752
2086,-257
2087,312
2088,1278
2089,915
2090,-180
2091,1830
2092,2504
2093,1813
2094,1711
2095,-78
2096,1269
2097,736
2098,1110
2099,-23
2100,-162
2101,1487
2102,652
2103,2062
2104,1033
2105,821
2106,1006
2107,2795
2108,1276
2109,-274
2110,1432
2111,2336
2112,1589
2113,458
2114,275
2115,2939
2116,-130
2117,1718
2118,329
2119,-358
2120,2275
2121,910
2122,105
2123,1927
2124,1131
2125,508
2126,1699
2127,691
2128,2879
2129,-710
2130,2661
2131,-936
2132,-413
2133,313
2134,144
2135,-91
2136,2762
2137,1371
2138,781
2139,755
2140,-70
2141,-91
2142,2807
2143,57
2144,681
2145,987
2146,640
2147,823
2148,-346
2149,1709
2150,1669
2151,2472
2152,2032
2153,389
2154,544
2155,2882
2156,1965
2157,-947
2158,1556
2159,-988
2160,-671
2161,947
2162,1631
2163,-485
2164,211
2165,988
2166,1351
2167,2774
2168,2856
2169,1179
2170,1850
2171,-700
2172,2521
2173,-479
2174,1151
2175,295
2176,2553
2177,1777
2178,1703
2179,-637
2180,-294
2181,1358
2182,60
2183,1472
2184,679
2185,1537
2186,1581
2187,-730
2188,1240
2189,2158
2190,935
2191,1332
2192,-900
2193,1005
2194,207
2195,-554
2196,1582
2197,378
2198,1904
2199,1090
2200,2928
2201,-522
2202,-740
2203,1227
2204,-101
2205,2046
2206,140
2207,431
2208,1393
2209,1284
2210,1330
2211,1471
2212,-669
2213,2842
2214,1328
2215,1232
2216,-638
2217,866
2218,-522
2219,2894
2220,-846
2221,2885
2222,1738
2223,1154
2224,898
2225,1632
2226,2077
2227,-252
2228,-524
2229,-961
2230,2026
2231,-506
2232,2007
2233,207
2234,2972
2235,1237
2236,2538
2237,-560
2238,2760
2239,-730
2240,2667
2241,1135
2242,462
2243,-175
2244,2227
2245,2784
2246,-772
2247,2526
2248,-50
2249,1694
2250,-262
2251,381
2252,1520
2253,1430
2254,2373
2255,477
2256,2486
2257,1581
2258,904
2259,-599
2260,978
2261,-778
2262,1818
2263,1252
2264,1221
2265,1375
2266,1863
2267,1409
2268,-168
2269,1624
2270,2702
2271,-139
2272,-18
2273,2760
2274,1921
2275,1842
2276,1711
2277,-276
2278,344
2279,593
2280,263
2281,1883
2282,1849
2283,-271
2284,-742
2285,1924
2286,2160
2287,2473
2288,-485
2289,2553
2290,1706
2291,715
2292,774
2293,1574
2294,1833
2295,1064
2296,1273
2297,1700
2298,892
2299,-67
2300,2228
2301,-785
2302,883
2303,-980
2304,823
2305,-875
2306,368
2307,1859
2308,-423
2309,1049
2310,2196
2311,1653
2312,1811
2313,1713
2314,-538
2315,1194
2316,2892
2317,2343
2318,2691
2319,933
2320,924
2321,897
2322,446
2323,-702
2324,2825
2325,843
2326,1147
2327,2355
2328,1389
2329,2993
2330,808
2331,-557
2332,-777
2333,-284
2334,-583
2335,365
2336,-87
2337,1533
2338,1502
2339,347
2340,1601
2341,448
2342,227
2343,1523
2344,1899
2345,2991
2346,-223
2347,1783
2348,1166
2349,357
2350,-895
2351,231
2352,2040
2353,2585
2354,-173
2355,367
2356,999
2357,2881
2358,-738
2359,1507
2360,1208
2361,-147
2362,1697
2363,-524
2364,299
2365,1977
2366,1871
2367,2327
2368,284
2369,2662
2370,-766
2371,2017
2372,2795
2373,-796
2374,1921
2375,2895
2376,2937
2377,2715
2378,2397
2379,1144
2380,-418
2381,-59
2382,754
2383,2075
2384,-332
2385,-851
2386,-460
2387,2872
2388,916
2389,10
2390,-53
2391,-998
2392,2982
2393,1220
2394,-877
2395,1505
2396,-614
2397,1309
2398,-506
2399,1541
2400,-261
2401,-447
2402,-272
2403,1983
2404,-543
2405,-126
2406,984
2407,449
2408,1300
2409,2448
2410,1991
2411,372
2412,1602
2413,1983
2414,615
2415,-156
2416,-726
2417,2239
2418,2248
2419,1592
2420,863
2421,79
2422,2103
2423,2393
2424,2761
2425,-552
2426,675
2427,-269
2428,2275
2429,-175
2430,2795
2431,324
2432,-374
2433,199
2434,780
2435,2250
2436,767
2437,389
2438,-834
2439,1557
2440,1185
2441,327
2442,801
2443,2523
2444,1879
2445,449
2446,1547
2447,2519
2448,2769
2449,2773
2450,915
2451,1758
2452,2624
2453,2290
2454,158
2455,-810
2456,888
2457,-943
2458,332
2459,413
2460,-242
2461,2233
2462,611
2463,-119
2464,2926
2465,1925
2466,-473
2467,1635
2468,1344
2469,1425
2470,2933
2471,1912
2472,-55
2473,2027
2474,2793
2475,819
2476,690
2477,679
2478,1835
2479,1378
2480,2569
2481,2926
2482,1256
2483,2227
2484,202
2485,2510
2486,2092
2487,2469
2488,1710
2489,1471
2490,2806
2491,2539
2492,1093
2493,1633
2494,1973
2495,1468
2496,1566
2497,-109
2498,-756
2499,-350
2500,2567
2501,1829
2502,624
2503,1482
2504,2519
2505,-340
2506,2368
2507,-610
2508,2428
2509,754
2510,-218
2511,-8
2512,-658
2513,-276
2514,2562
2515,2731
2516,-467
2517,2665
2518,1546
2519,-187
2520,-743
2521,2675
2522,939
2523,627
2524,839
2525,2509
2526,2341
2527,-920
2528,1758
2529,2384
2530,1873
2531,343
2532,380
2533,1807
2534,657
2535,-854
2536,61
2537,2502
2538,2818
2539,1594
2540,-526
2541,-53
2542,2309
2543,2112
2544,415
2545,481
2546,-559
2547,1850
2548,2588
2549,2504
2550,1601
2551,1310
2552,1780
2553,1957
2554,545
2555,1959
2556,640
2557,651
2558,1910
2559,2840
2560,-969
2561,-330
2562,-427
2563,1781
2564,1585
2565,613
2566,-860
2567,657
2568,1092
2569,-799
2570,1094
2571,2730
2572,-917
2573,2408
2574,843
2575,2703
2576,2799
2577,223
2578,2696
2579,-285
2580,20
2581,436
2582,2858
2583,684
2584,1390
2585,-571
2586,2143
2587,-698
2588,57
2589,-999
2590,2550
2591,185
2592,-102
2593,-579
2594,-829
2595,674
