hour,electricity_price
904,-810
905,814
906,528
907,994
908,2652
909,2603
910,2270
911,173
912,1725
913,2276
914,1225
915,-388
916,163
917,947
918,-625
919,2805
920,164
921,-208
922,1357
923,-597
924,1255
925,270
926,2526
927,-522
928,1418
929,862
930,-875
931,2795
932,535
933,-322
934,2886
935,955
936,1589
937,966
938,1463
939,2170
940,1354
941,-85
942,-744
943,1592
944,1244
945,705
946,1495
947,-734
948,1101
949,2112
950,1126
951,381
952,1360
953,2936
954,2695
955,2341
956,1509
957,-76
958,1014
959,522
960,1898
961,1885
962,2335
963,640
964,642
965,-368
966,959
967,-928
968,411
969,1747
970,1892
971,-129
972,-776
973,1101
974,565
975,-953
976,-187
977,70
978,-113
979,-599
980,2438
981,1150
982,-266
983,862
984,2061
985,101
986,-400
987,728
988,821
989,-444
990,-118
991,-389
992,-800
993,115
994,2961
995,2444
996,2372
997,2774
998,2651
999,502
1000,530
1001,1035
1002,963
1003,2614
1004,10
1005,-594
1006,870
1007,2403
1008,549
1009,405
1010,434
1011,2421
1012,354
1013,-616
1014,-930
1015,-923
1016,-763
1017,-83
1018,5
1019,1970
1020,2136
1021,1983
1022,2666
1023,654
1024,1154
1025,2432
1026,1047
1027,713
1028,250
1029,2395
1030,-710
1031,1670
1032,1549
1033,2145
1034,1533
1035,1388
1036,401
1037,1414
1038,257
1039,-37
1040,1898
1041,2150
1042,598
1043,-777
1044,2601
1045,-699
1046,-483
1047,-997
1048,436
1049,2501
1050,-676
1051,2759
1052,334
1053,2456
1054,1575
1055,2546
1056,-282
1057,2866
1058,-799
1059,815
1060,1049
1061,1394
1062,1148
1063,2640
1064,1437
1065,610
1066,2464
1067,-87
1068,202
1069,1163
1070,1875
1071,-769
1072,980
1073,1876
1074,243
1075,988
1076,909
1077,1873
1078,2845
1079,769
1080,2442
1081,2243
1082,2215
1083,2551
1084,2196
1085,496
1086,-712
1087,626
1088,1856
1089,97
1090,-649
1091,-765
1092,1443
1093,-254
1094,143
1095,2567
1096,-621
1097,1183
1098,935
1099,-259
1100,-198
1101,-853
1102,1628
1103,2306
1104,1377
1105,-283
1106,1215
1107,-664
1108,582
1109,-199
1110,2145
1111,-413
1112,-107
1113,2685
1114,-294
1115,-224
1116,1121
1117,717
1118,108
1119,-593
1120,-570
1121,2337
1122,-369
1123,-548
1124,461
1125,416
1126,2845
1127,1420
1128,1152
1129,146
1130,2298
1131,100
1132,-28
1133,469
1134,939
1135,2357
1136,-501
1137,926
1138,2426
1139,-632
1140,-444
1141,-18
1142,2412
1143,-348
1144,475
1145,-840
1146,635
1147,-598
1148,1062
1149,1644
1150,157
1151,2003
1152,2043
1153,-753
1154,2641
1155,1083
1156,1943
1157,1423
1158,-812
1159,1520
1160,-657
1161,863
1162,2588
1163,1579
1164,194
1165,1336
1166,1518
1167,2407
1168,2761
1169,2836
1170,1436
1171,1392
1172,367
1173,-54
1174,585
1175,2545
1176,1459
1177,2636
1178,-467
1179,2259
1180,2362
1181,-176
1182,2430
1183,603
1184,273
1185,-613
1186,-664
1187,-780
1188,1314
1189,2854
1190,492
1191,2471
1192,-809
1193,-935
1194,1257
1195,2326
1196,1250
1197,413
1198,-19
1199,2499
1200,-764
1201,2251
1202,1546
1203,1617
1204,2324
1205,809
1206,755
1207,390
1208,2020
1209,359
1210,2607
1211,-39
1212,2972
1213,1632
1214,-877
1215,2496
1216,372
1217,2110
1218,230
1219,45
1220,-69
1221,1326
1222,376
1223,2138
1224,1463
1225,2730
1226,2846
1227,-71
1228,371
1229,1853
1230,1728
1231,1560
1232,1234
1233,-248
1234,-870
1235,178
1236,693
1237,1370
1238,479
1239,-439
1240,1783
1241,-73
1242,2728
1243,963
1244,2529
1245,322
1246,2933
1247,2345
1248,-917
1249,2178
1250,2293
1251,180
1252,224
1253,248
1254,1974
1255,73
1256,2824
1257,2557
1258,1740
1259,1472
1260,1583
1261,1662
1262,-934
1263,574
1264,1831
1265,1716
1266,-531
1267,2327
1268,-278
1269,1912
1270,1174
1271,1379
1272,1416
1273,-765
1274,-11
1275,118
1276,417
1277,-338
1278,5
1279,2206
1280,1891
1281,2686
1282,1721
1283,499
1284,-822
1285,2324
1286,2382
1287,-539
1288,1484
1289,2785
1290,278
1291,1796
1292,-862
1293,1338
1294,-516
1295,-245
1296,1861
1297,2193
1298,1954
1299,1101
1300,-961
1301,1504
1302,2249
1303,405
1304,2350
1305,2320
1306,741
1307,1831
1308,2239
1309,516
1310,1043
1311,674
1312,834
1313,-385
1314,1772
1315,1515
1316,2947
1317,-330
1318,1912
1319,512
1320,2447
1321,2528
1322,1826
1323,1125
1324,2877
1325,2174
1326,962
1327,-161
1328,1809
1329,1530
1330,-375
1331,2705
1332,2021
1333,2405
1334,-929
1335,-623
1336,1780
1337,1689
1338,2757
1339,2830
1340,-901
1341,2381
1342,1310
1343,47
1344,2449
1345,1566
1346,1185
1347,537
1348,339
1349,2933
1350,1719
1351,1800
1352,-586
1353,1747
1354,1356
1355,1101
1356,751
1357,2781
1358,671
1359,1433
1360,2812
1361,1602
1362,732
1363,1992
1364,645
1365,1045
1366,296
1367,-140
1368,2863
1369,1861
1370,2360
1371,1630
1372,100
1373,-131
1374,1459
1375,644
1376,-447
1377,1685
1378,1028
1379,-965
1380,1338
1381,1087
1382,235
1383,2050
1384,1648
1385,2422
1386,961
1387,866
1388,1923
1389,2673
1390,2284
1391,1189
1392,-630
1393,-685
1394,2777
1395,864
1396,-342
1397,2092
1398,2741
1399,1641
1400,342
1401,275
1402,2900
1403,459
1404,420
1405,-430
1406,593
1407,-254
1408,1628
1409,789
1410,2694
1411,34
1412,55
1413,2715
1414,-578
1415,2150
1416,-427
1417,1752
1418,2837
1419,-820
1420,1775
1421,2469
1422,-447
1423,2349
1424,-792
1425,-890
1426,-1000
1427,-59
1428,-674
1429,813
1430,2610
1431,1473
1432,754
1433,164
1434,2245
1435,-662
1436,-105
1437,2721
1438,-867
1439,1406
1440,1894
1441,-426
1442,2688
1443,1847
1444,-591
1445,1704
1446,-866
1447,2118
1448,201
1449,-3
1450,836
1451,-319
1452,-224
1453,-750
1454,2292
1455,2320
1456,2684
1457,532
1458,-112
1459,2042
1460,1760
1461,236
1462,-738
1463,2831
1464,-781
1465,1094
1466,-234
1467,-565
1468,292
1469,1328
1470,1
1471,2082
1472,2792
1473,249
1474,2672
1475,-705
1476,2285
1477,176
1478,-493
1479,-798
1480,2792
1481,167
1482,528
1483,-933
1484,1809
1485,722
1486,615
1487,1194
1488,793
1489,1267
1490,1274
1491,2612
1492,2864
1493,1289
1494,-884
1495,-131
1496,1957
1497,2696
1498,2152
1499,-710
1500,-299
1501,305
1502,1847
1503,2495
1504,2281
1505,46
1506,150
1507,1773
1508,1625
1509,45
1510,2315
1511,2717
1512,2436
1513,-786
1514,2872
1515,-970
1516,-205
1517,243
1518,2254
1519,-990
1520,2083
1521,-597
1522,-264
1523,2876
1524,-886
1525,-295
1526,1550
1527,158
1528,2199
1529,29
1530,2041
1531,2249
1532,2204
1533,1718
1534,1728
1535,567
1536,1803
1537,317
1538,-927
1539,1974
1540,1129
1541,-309
1542,54
1543,-918
1544,2009
1545,610
1546,2481
1547,1562
1548,2936
1549,-193
1550,1619
1551,-761
1552,1208
1553,-664
1554,-34
1555,937
1556,298
1557,1080
1558,2961
1559,41
1560,297
1561,2013
1562,2667
1563,512
1564,1459
1565,1186
1566,2009
1567,1590
1568,2899
1569,480
1570,2204
1571,1194
1572,1534
1573,1211
1574,2388
1575,2463
1576,1531
1577,1006
1578,-20
1579,1955
1580,2203
1581,-202
1582,-344
1583,1427
1584,35
1585,-921
1586,2013
1587,1824
1588,2472
1589,1195
1590,173
1591,1214
1592,77
1593,657
1594,2674
1595,216
1596,1394
1597,-975
1598,-354
1599,2183
1600,136
1601,-695
1602,1892
1603,2291
1604,1111
1605,755
1606,79
1607,-294
1608,2991
1609,2938
1610,-223
1611,472
1612,-332
1613,-659
1614,1519
1615,1075
1616,1976
1617,-381
1618,2094
1619,2698
1620,-782
1621,1187
1622,2545
1623,765
1624,-956
1625,2333
1626,2575
1627,773
1628,498
1629,1587
1630,1257
1631,2335
1632,2611
1633,1193
1634,2872
1635,2933
1636,156
1637,-384
1638,834
1639,-839
1640,1304
1641,471
1642,-67
1643,2310
1644,2083
1645,2417
1646,170
1647,310
1648,541
1649,665
1650,30
1651,1784
1652,1027
1653,1993
1654,-199
1655,-221
1656,1873
1657,-452
1658,2049
1659,2876
1660,-808
1661,2705
1662,1077
1663,2580
1664,222
1665,-278
1666,309
1667,-368
1668,2748
1669,892
1670,323
1671,1903
1672,-344
1673,550
1674,1607
1675,1177
1676,58
1677,-708
1678,2343
1679,1077
1680,223
1681,-173
1682,1822
1683,607
1684,1064
1685,538
1686,2275
1687,2819
1688,-555
1689,778
1690,392
1691,184
1692,1460
1693,475
1694,569
1695,2107
1696,808
1697,601
1698,1414
1699,-474
1700,-194
1701,1877
1702,2123
1703,2507
1704,997
1705,56
1706,637
1707,-79
1708,507
1709,454
1710,-982
1711,468
1712,535
1713,-232
1714,1988
1715,280
1716,-551
1717,591
1718,1626
1719,2739
1720,376
1721,1280
1722,1418
1723,-276
1724,1828
1725,2125
1726,1540
1727,-226
1728,894
1729,1517
1730,2689
1731,181
1732,2675
1733,2336
1734,1472
1735,2920
1736,1898
1737,-762
1738,739
1739,199
1740,1996
1741,2911
1742,-975
1743,2060
1744,1006
1745,-778
1746,2226
1747,826
1748,2783
1749,2170
1750,-206
1751,2635
1752,647
1753,1505
1754,1733
1755,-113
1756,1663
1757,-58
1758,2131
1759,135
1760,-59
1761,1557
1762,1149
1763,785
1764,-843
1765,1997
1766,-199
1767,-473
1768,-165
1769,1722
1770,1827
1771,1570
1772,-737
1773,-103
1774,1333
1775,-416
1776,331
1777,2113
1778,-298
1779,2947
1780,-725
1781,2104
1782,2451
1783,2863
1784,1212
1785,918
1786,1451
1787,2396
1788,745
1789,1180
1790,-291
1791,1071
1792,1536
1793,174
1794,-536
1795,1067
1796,-937
1797,-890
1798,346
1799,1268
1800,2852
1801,2307
1802,-613
1803,2874
1804,-189
1805,-58
1806,2129
1807,-518
1808,983
1809,731
1810,2426
1811,2596
1812,2549
1813,-585
1814,-184
1815,2636
1816,2049
1817,40
1818,2918
1819,2629
1820,1890
1821,169
1822,215
1823,170
1824,-704
1825,2377
1826,-674
1827,-715
1828,-933
1829,1283
1830,2528
1831,224
1832,2289
1833,437
1834,910
1835,1987
1836,688
1837,-791
1838,987
1839,240
1840,508
1841,1640
1842,-834
1843,2161
1844,-412
1845,2723
1846,2959
1847,2052
1848,1158
1849,1258
1850,174
1851,-970
1852,2258
1853,2643
1854,-980
1855,2957
1856,1651
1857,1646
1858,-520
1859,1669
1860,-517
1861,1692
1862,405
1863,-796
1864,-195
1865,732
1866,-5
1867,922
1868,23
1869,-677
1870,353
1871,-259
1872,2360
1873,2907
1874,591
1875,2493
1876,2368
1877,1939
1878,2783
1879,487
1880,2017
1881,1519
1882,1621
1883,-159
1884,99
1885,2173
1886,116
1887,2541
1888,2806
1889,-108
1890,2463
1891,-339
1892,2775
1893,1034
1894,1994
1895,1081
1896,1512
1897,2529
1898,1597
1899,-936
1900,1073
1901,332
1902,2850
1903,690
1904,287
1905,-503
1906,839
1907,2452
1908,860
1909,2576
1910,-804
1911,-157
1912,1185
1913,207
1914,-265
1915,-114
1916,541
1917,597
1918,-308
1919,1750
1920,165
1921,2082
1922,2096
1923,-155
1924,2050
1925,1485
1926,1648
1927,565
1928,513
1929,2958
1930,238
1931,233
1932,-995
1933,833
1934,2380
1935,-940
1936,2327
1937,484
1938,1900
1939,1801
1940,2182
1941,-484
1942,1226
1943,2030
1944,-757
1945,770
1946,2103
1947,1398
1948,1789
1949,-272
1950,2461
1951,-553
1952,1610
1953,-244
1954,2146
1955,164
1956,908
1957,-425
1958,2133
1959,2453
1960,2220
1961,1131
1962,2753
1963,-82
1964,1516
1965,2583
1966,2472
1967,260
1968,176
1969,2996
1970,314
1971,2903
1972,-551
1973,481
1974,1447
1975,-736
1976,1503
1977,297
1978,70
1979,1323
1980,2055
1981,1313
1982,546
1983,2609
1984,707
1985,2545
1986,1420
1987,576
1988,1081
1989,229
1990,773
1991,2809
1992,-200
1993,927
1994,80
1995,1286
1996,1085
1997,2306
1998,-237
1999,2365
2000,822
2001,2147
2002,675
2003,-101
2004,821
2005,1010
2006,-51
2007,-450
2008,231
2009,2464
2010,1008
2011,2705
2012,918
2013,833
2014,-423
2015,879
2016,54
2017,2984
2018,1623
2019,-470
2020,2717
2021,2408
2022,1524
2023,2329
2024,882
2025,1012
2026,2465
2027,1953
2028,8
2029,2781
2030,2056
2031,1787
2032,1049
2033,2664
2034,1375
2035,-800
2036,1626
2037,324
2038,-139
2039,1278
2040,126
2041,1997
2042,2794
2043,2164
2044,-923
2045,-343
2046,-621
2047,2556
2048,-926
2049,2881
2050,701
2051,-627
2052,946
2053,19
2054,794
2055,-508
2056,2995
2057,1685
2058,27
2059,-648
2060,1717
2061,2279
2062,1849
2063,-398
2064,558
2065,199
2066,2799
2067,1094
2068,-655
2069,2746
2070,1574
2071,284
2072,-977
2073,2743
2074,-877
2075,2402
2076,-498
2077,1112
2078,1799
2079,69
2080,-675
2081,640
2082,62
2083,461
2084,2140
2085,-660
2086,199
2087,1837
2088,-836
2089,2284
2090,2637
2091,2973
2092,-618
2093,1042
2094,-142
2095,687
2096,65
2097,2288
2098,27
2099,700
2100,184
2101,2992
2102,-889
2103,128
2104,2969
2105,2359
2106,2206
2107,917
2108,2147
2109,1766
2110,97
2111,-272
2112,332
2113,-327
2114,1520
2115,1325
2116,1441
2117,314
2118,223
2119,-870
2120,2981
2121,304
2122,463
2123,-222
2124,376
2125,1895
2126,1582
2127,1666
2128,463
2129,495
2130,1116
2131,-157
2132,-419
2133,2811
2134,2647
2135,1233
2136,2214
2137,1982
2138,2649
2139,2190
2140,-521
2141,1455
2142,1706
2143,-538
2144,1749
2145,1920
2146,2504
2147,442
2148,1967
2149,-412
2150,760
2151,632
2152,10
2153,2028
2154,2098
2155,1221
2156,-305
2157,2885
2158,2985
2159,-282
2160,1749
2161,292
2162,2417
2163,720
2164,2679
2165,2128
2166,-886
2167,2404
2168,-360
2169,947
2170,436
2171,-558
2172,-526
2173,472
2174,473
2175,-25
2176,791
2177,-115
2178,146
2179,2874
2180,-245
2181,-357
2182,501
2183,654
2184,62
2185,2283
2186,1612
2187,1222
2188,1377
2189,1761
2190,1242
2191,-200
2192,1104
2193,-967
2194,2241
2195,167
2196,1420
2197,-966
2198,1422
2199,1932
2200,1162
2201,361
2202,765
2203,2201
2204,738
2205,2807
2206,2116
2207,1563
2208,2355
2209,2718
2210,-882
2211,-76
2212,276
2213,-705
2214,2803
2215,-15
2216,1001
2217,248
2218,-754
2219,220
2220,-578
2221,2575
2222,765
2223,711
2224,-739
2225,611
2226,1328
2227,-686
2228,2362
2229,1802
2230,1798
2231,-345
2232,584
2233,1005
2234,210
2235,1816
2236,531
2237,2852
2238,1177
2239,-70
2240,1312
2241,276
2242,-594
2243,-642
2244,1329
2245,-840
2246,-295
2247,2856
2248,155
2249,482
2250,-152
2251,1291
2252,-980
2253,1006
2254,-158
2255,2111
2256,-675
2257,1563
2258,-764
2259,543
2260,1781
2261,1650
2262,1259
2263,-434
2264,2206
2265,-368
2266,2461
2267,2904
2268,1191
2269,2199
2270,-538
2271,1672
2272,-67
2273,1234
2274,-219
2275,2889
2276,1906
2277,939
2278,2052
2279,-634
2280,730
2281,1591
2282,-328
2283,166
2284,2598
2285,-663
2286,-396
2287,-680
2288,2259
2289,2014
2290,-299
2291,2861
2292,948
2293,-184
2294,1026
2295,1967
2296,1151
2297,-953
2298,281
2299,-584
2300,487
2301,2647
2302,2474
2303,2392
2304,1289
2305,1221
2306,1778
2307,2858
2308,1326
2309,1853
2310,1468
2311,395
2312,2752
2313,2341
2314,1743
2315,-792
2316,2975
2317,2788
2318,260
2319,-4
2320,-851
2321,-150
2322,824
2323,50
2324,1987
2325,1836
2326,800
2327,1846
2328,-316
2329,1064
2330,-223
2331,-241
2332,706
2333,2465
2334,2030
2335,1206
2336,1019
2337,-145
2338,494
2339,-796
2340,-757
2341,2245
2342,396
2343,-843
2344,1983
2345,1060
2346,164
2347,-327
2348,1024
2349,2198
2350,2202
2351,1541
2352,1212
2353,1804
2354,1672
2355,2181
2356,358
2357,-729
2358,-934
2359,-10
2360,2525
2361,775
2362,177
2363,-111
2364,-94
2365,2632
2366,712
2367,697
2368,2911
2369,-886
2370,2852
2371,2972
2372,300
2373,2073
2374,1611
2375,2535
2376,153
2377,1831
2378,1169
2379,-785
2380,1321
2381,836
2382,2505
2383,1143
2384,499
2385,1506
2386,779
2387,1159
2388,-920
2389,983
2390,-538
2391,1631
2392,831
2393,-588
2394,271
2395,750
2396,-292
2397,2405
2398,2659
2399,1846
2400,205
2401,574
2402,460
2403,241
2404,-257
2405,1910
2406,1554
2407,805
2408,-406
2409,-735
2410,-72
2411,480
2412,-83
2413,1605
2414,16
2415,1347
2416,1438
2417,2095
2418,1775
2419,1667
2420,2140
2421,2950
2422,174
2423,2327
2424,347
2425,2786
2426,2558
2427,2456
2428,1663
2429,-283
2430,280
2431,2388
2432,1405
2433,-490
2434,1051
2435,1069
2436,-677
2437,982
2438,-462
2439,1036
2440,-322
2441,-110
2442,1581
2443,-16
2444,-781
2445,493
2446,1067
2447,-830
2448,2961
2449,2787
2450,1076
2451,956
2452,1713
2453,2472
2454,797
2455,-755
2456,1195
2457,2465
2458,527
2459,-745
2460,-987
2461,1822
2462,639
2463,89
2464,-619
2465,-933
2466,597
2467,1484
2468,1664
2469,2814
2470,1910
2471,2098
2472,2747
2473,745
2474,2288
2475,1274
2476,570
2477,1521
2478,2240
2479,-412
2480,-714
2481,-17
2482,228
2483,-558
2484,705
2485,712
2486,857
2487,596
2488,2781
2489,1679
2490,134
2491,1104
2492,-809
2493,298
2494,535
2495,2414
2496,575
2497,-58
2498,1161
2499,2996
2500,1363
2501,999
2502,-417
2503,978
2504,1237
2505,-577
2506,-967
2507,2177
2508,1198
2509,2064
2510,-721
2511,423
2512,537
2513,1359
2514,2120
2515,2989
2516,-855
2517,-248
2518,1779
2519,2505
2520,1248
2521,970
2522,-720
2523,1007
2524,-527
2525,2055
2526,295
2527,2545
2528,315
2529,1246
2530,560
2531,-146
2532,-796
2533,1888
2534,2027
2535,1640
2536,1943
2537,1032
2538,-44
2539,1829
2540,1890
2541,1164
2542,2998
2543,1318
2544,-867
2545,-222
2546,301
2547,151
2548,-126
2549,-950
2550,2324
2551,855
2552,1551
2553,2882
2554,1020
2555,74
2556,2023
2557,1644
2558,2008
2559,253
2560,1557
2561,2761
2562,2947
2563,333
2564,-150
2565,-112
2566,2707
2567,-771
2568,2549
2569,2041
2570,1811
2571,2067
2572,1695
2573,1098
2574,708
2575,256
2576,-982
2577,-410
2578,1919
2579,-87
2580,72
2581,-619
2582,2383
2583,1660
2584,730
2585,1093
2586,2190
2587,1931
2588,-747
2589,-3
2590,-601
2591,1761
2592,2345
2593,-172
2594,-427
2595,-862
2596,1066
2597,-752
2598,-782
2599,-592
2600,763
2601,-114
2602,-642
2603,439
2604,-927
2605,-429
