hour,electricity_price
309,-142
310,1066
311,2842
312,932
313,1394
314,1388
315,693
316,537
317,2975
318,-360
319,1234
320,1779
321,-595
322,1996
323,1803
324,2823
325,-213
326,-480
327,1667
328,-377
329,-691
330,1282
331,1554
332,228
333,2226
334,2899
335,622
336,-530
337,-296
338,2600
339,-929
340,-755
341,1759
342,-662
343,-354
344,2763
345,1600
346,1472
347,1608
348,2798
349,-905
350,102
351,2344
352,-544
353,-382
354,432
355,-627
356,1430
357,-600
358,-805
359,226
360,839
361,1622
362,2456
363,2769
364,-551
365,2897
366,-257
367,469
368,165
369,1812
370,356
371,49
372,910
373,170
374,2408
375,726
376,1373
377,-670
378,-255
379,77
380,2734
381,-917
382,-419
383,2133
384,-344
385,378
386,-385
387,-894
388,2583
389,-136
390,2748
391,-714
392,450
393,180
394,17
395,1230
396,-653
397,889
398,1309
399,1608
400,821
401,-284
402,1223
403,-518
404,521
405,-208
406,-662
407,1380
408,1381
409,1275
410,1966
411,1213
412,1270
413,336
414,388
415,855
416,2626
417,83
418,33
419,-553
420,1465
421,2830
422,1204
423,-137
424,2674
425,535
426,1828
427,-689
428,344
429,2355
430,258
431,-642
432,70
433,1280
434,983
435,2760
436,276
437,2286
438,2559
439,52
440,1523
441,2503
442,679
443,-520
444,352
445,489
446,105
447,1392
448,-404
449,2622
450,2178
451,792
452,-259
453,-782
454,-212
455,2770
456,-136
457,1460
458,91
459,1785
460,-619
461,-158
462,598
463,1608
464,-328
465,-253
466,314
467,2490
468,2978
469,-525
470,1394
471,-674
472,1485
473,776
474,-884
475,1427
476,501
477,-787
478,1279
479,1336
480,2372
481,-556
482,2479
483,-272
484,21
485,1002
486,1871
487,1059
488,981
489,2728
490,2267
491,1719
492,-553
493,1829
494,1382
495,158
496,732
497,1183
498,2900
499,1237
500,803
501,1436
502,-817
503,1404
504,397
505,1003
506,32
507,-124
508,756
509,2259
510,-122
511,-237
512,2531
513,-142
514,1975
515,2049
516,-194
517,-469
518,2135
519,875
520,2656
521,1490
522,1348
523,2462
524,1073
525,625
526,2181
527,1744
528,2761
529,1839
530,1404
531,2918
532,1684
533,291
534,2029
535,-739
536,2433
537,-896
538,1000
539,506
540,1473
541,-783
542,480
543,2995
544,-495
545,1734
546,1873
547,2855
548,2726
549,1921
550,1488
551,52
552,-93
553,-995
554,-840
555,1288
556,167
557,-99
558,-638
559,432
560,2514
561,2206
562,2306
563,-73
564,135
565,-927
566,-312
567,1447
568,-270
569,1560
570,2345
571,2755
572,1869
573,1421
574,-367
575,2784
576,506
577,282
578,2694
579,2567
580,2140
581,-775
582,1184
583,-49
584,-660
585,-726
586,-862
587,2199
588,981
589,551
590,793
591,-173
592,545
593,-412
594,2969
595,-477
596,1217
597,-236
598,-662
599,2457
600,-982
601,1701
602,1633
603,2794
604,1173
605,333
606,-33
607,1106
608,59
609,1085
610,1019
611,1887
612,197
613,19
614,-910
615,679
616,1942
617,-127
618,2454
619,-922
620,2325
621,1553
622,2915
623,1482
624,-699
625,87
626,2003
627,2848
628,363
629,1885
630,93
631,1919
632,-715
633,2679
634,866
635,588
636,1410
637,1624
638,193
639,-504
640,2424
641,2533
642,-634
643,516
644,400
645,1632
646,2272
647,1037
648,2110
649,1965
650,253
651,2491
652,557
653,-775
654,1153
655,2805
656,789
657,670
658,-619
659,859
660,682
661,35
662,2211
663,-616
664,575
665,346
666,677
667,2466
668,1108
669,-879
670,1604
671,-15
672,-524
673,206
674,153
675,1759
676,-522
677,-393
678,1811
679,2810
680,-37
681,1340
682,2481
683,172
684,1078
685,1479
686,2199
687,2479
688,1131
689,2191
690,1608
691,367
692,83
693,-36
694,659
695,-683
696,251
697,-348
698,748
699,-82
700,2174
701,1794
702,456
703,858
704,2899
705,-577
706,828
707,-974
708,1010
709,1323
710,-987
711,2803
712,214
713,-365
714,1242
715,-550
716,-784
717,-696
718,-266
719,1933
720,334
721,671
722,2063
723,2314
724,232
725,253
726,2885
727,1410
728,-730
729,-82
730,2138
731,2364
732,1021
733,1350
734,32
735,708
736,180
737,1322
738,-364
739,-345
740,2002
741,1740
742,502
743,620
744,-669
745,-281
746,-39
747,471
748,931
749,2278
750,947
751,1166
752,-344
753,2013
754,-295
755,2256
756,-373
757,2112
758,1181
759,446
760,2951
761,-886
762,1392
763,2441
764,31
765,2781
766,427
767,-830
768,-803
769,1234
770,1011
771,925
772,-943
773,806
774,977
775,-594
776,-593
777,-69
778,-207
779,-876
780,991
781,981
782,2944
783,1433
784,2226
785,2330
786,132
787,471
788,-611
789,5
790,-306
791,-956
792,-389
793,1381
794,460
795,-998
796,1872
797,-464
798,1940
799,2377
800,815
801,1067
802,2059
803,2488
804,1388
805,14
806,2508
807,1121
808,876
809,802
810,1132
811,1772
812,1945
813,2608
814,1993
815,335
816,-559
817,2166
818,1022
819,2143
820,1344
821,1445
822,-52
823,2565
824,2418
825,64
826,-810
827,1682
828,2649
829,47
830,602
831,1629
832,-631
833,2096
834,-543
835,1455
836,-626
837,1475
838,2156
839,2701
840,2936
841,-652
842,2841
843,2954
844,397
845,2379
846,1350
847,157
848,-330
849,459
850,1141
851,848
852,-627
853,2686
854,752
855,-127
856,782
857,2369
858,2874
859,2144
860,1765
861,2953
862,-751
863,141
864,275
865,-615
866,2262
867,159
868,-376
869,1237
870,2971
871,212
872,2352
873,-908
874,1425
875,2615
876,1647
877,1644
878,2019
879,-180
880,-214
881,441
882,74
883,-717
884,1595
885,-74
886,2794
887,1165
888,1989
889,1034
890,2587
891,2710
892,1797
893,278
894,1424
895,-33
896,1932
897,-981
898,1977
899,-566
900,1373
901,1354
902,2457
903,-359
904,1023
905,-3
906,-132
907,-745
908,2018
909,-594
910,-271
911,2128
912,-226
913,2963
914,1577
915,230
916,1381
917,1765
918,-717
919,766
920,1116
921,2756
922,-156
923,1745
924,1025
925,435
926,1178
927,-853
928,-888
929,841
930,2076
931,2595
932,114
933,-401
934,1298
935,2948
936,-288
937,-533
938,1924
939,1161
940,1584
941,888
942,-643
943,9
944,973
945,2436
946,1449
947,331
948,1902
949,320
950,1961
951,895
952,502
953,-196
954,1638
955,-944
956,1256
957,1800
958,-869
959,-97
960,617
961,37
962,-705
963,660
964,1240
965,-920
966,-359
967,-231
968,1502
969,664
970,2704
971,427
972,1235
973,-899
974,-597
975,-71
976,2582
977,1740
978,2798
979,-72
980,2649
981,569
982,301
983,1150
984,2199
985,2969
986,1305
987,2995
988,1284
989,1268
990,1460
991,425
992,1701
993,1783
994,-579
995,456
996,2593
997,890
998,2589
999,-699
1000,2999
1001,1353
1002,-262
1003,382
1004,724
1005,-336
1006,-461
1007,1077
1008,863
1009,79
1010,2381
1011,-996
1012,-749
1013,-313
1014,93
1015,-117
1016,440
1017,2889
1018,36
1019,2252
1020,1483
1021,2902
1022,246
1023,55
1024,632
1025,2237
1026,791
1027,1780
1028,2979
1029,468
1030,985
1031,2402
1032,-77
1033,-451
1034,345
1035,2713
1036,878
1037,1410
1038,1788
1039,-893
1040,468
1041,2689
1042,2089
1043,715
1044,311
1045,2317
1046,1454
1047,1995
1048,109
1049,154
1050,50
1051,2430
1052,-872
1053,2139
1054,544
1055,-811
1056,383
1057,1971
1058,-502
1059,-303
1060,1011
1061,1424
1062,2892
1063,767
1064,-814
1065,499
1066,2947
1067,733
1068,2810
1069,143
1070,2713
1071,-513
1072,515
1073,1469
1074,2207
1075,2996
1076,476
1077,2046
1078,447
1079,1814
1080,-620
1081,641
1082,991
1083,1871
1084,1498
1085,-217
1086,510
1087,2024
1088,1859
1089,2322
1090,2711
1091,734
1092,818
1093,2386
1094,-939
1095,776
1096,1557
1097,2673
1098,1463
1099,1393
1100,955
1101,1014
1102,-183
1103,-692
1104,2346
1105,2408
1106,1071
1107,-58
1108,612
1109,870
1110,2072
1111,683
1112,2549
1113,1450
1114,2902
1115,-548
1116,1098
1117,-195
1118,1
1119,503
1120,1108
1121,-890
1122,1495
1123,85
1124,914
1125,2157
1126,554
1127,-809
1128,270
1129,-57
1130,994
1131,-123
1132,1388
1133,1229
1134,423
1135,1901
1136,1325
1137,1195
1138,111
1139,1770
1140,2350
1141,329
1142,-75
1143,2136
1144,1561
1145,976
1146,-528
1147,2603
1148,-493
1149,2381
1150,-617
1151,-385
1152,1394
1153,-606
1154,-561
1155,2880
1156,2844
1157,-722
1158,2748
1159,-88
1160,2704
1161,2743
1162,2886
1163,1642
1164,-617
1165,274
1166,814
1167,693
1168,1351
1169,2221
1170,2361
1171,1896
1172,1353
1173,2568
1174,2053
1175,1939
1176,999
1177,505
1178,2732
1179,2023
1180,957
1181,1009
1182,1190
1183,1096
1184,2277
1185,-418
1186,2281
1187,2686
1188,864
1189,1619
1190,2603
1191,1161
1192,934
1193,-681
1194,2480
1195,2163
1196,1457
1197,971
1198,-537
1199,1843
1200,567
1201,2543
1202,2430
1203,224
1204,501
1205,2189
1206,2168
1207,1682
1208,2577
1209,721
1210,2078
1211,2628
1212,1203
1213,72
1214,-151
1215,124
1216,2974
1217,2157
1218,2249
1219,1877
1220,-855
1221,2806
1222,2015
1223,-676
1224,73
1225,2698
1226,813
1227,2904
1228,-915
1229,1702
1230,-966
1231,-926
1232,2079
1233,-740
1234,1831
1235,2256
1236,239
1237,2814
1238,-811
1239,-562
1240,508
1241,-321
1242,1091
1243,-910
1244,478
1245,1941
1246,379
1247,88
1248,1351
1249,-534
1250,1250
1251,667
1252,931
1253,842
1254,-507
1255,1364
1256,-301
1257,-3
1258,1098
1259,517
1260,-587
1261,-492
1262,-118
1263,-841
1264,811
1265,-195
1266,1361
1267,300
1268,-721
1269,-151
1270,1156
1271,-829
1272,-692
1273,-921
1274,-918
1275,2574
1276,-622
1277,617
1278,84
1279,1527
1280,2665
1281,1099
1282,479
1283,2766
1284,1006
1285,516
1286,988
1287,2851
1288,2027
1289,2870
1290,723
1291,2556
1292,-938
1293,-265
1294,2040
1295,475
1296,845
1297,2716
1298,-742
1299,-446
1300,-114
1301,-250
1302,-954
1303,-333
1304,-847
1305,1424
1306,1743
1307,-108
1308,990
1309,2273
1310,-859
1311,434
1312,-553
1313,2520
1314,2579
1315,2590
1316,-29
1317,974
1318,2619
1319,840
1320,2871
1321,1910
1322,2854
1323,595
1324,-464
1325,2470
1326,968
1327,-440
1328,2769
1329,-644
1330,2559
1331,1203
1332,-576
1333,394
1334,2918
1335,2607
1336,1441
1337,1478
1338,1911
1339,-540
1340,-806
1341,925
1342,-727
1343,362
1344,1221
1345,833
1346,-587
1347,880
1348,-774
1349,-637
1350,2568
1351,2368
1352,2448
1353,923
1354,407
1355,714
1356,979
1357,-498
1358,1930
1359,-345
1360,1687
1361,-96
1362,-481
1363,2662
1364,2050
1365,361
1366,1546
1367,1328
1368,2065
1369,-74
1370,1622
1371,2868
1372,1881
1373,513
1374,-424
1375,2869
1376,578
1377,2695
1378,998
1379,2610
1380,66
1381,-522
1382,1646
1383,2247
1384,485
1385,1516
1386,1381
1387,2641
1388,874
1389,805
1390,356
1391,2111
1392,-325
1393,980
1394,2992
1395,1958
1396,2792
1397,-797
1398,2229
1399,1665
1400,139
1401,-328
1402,1268
1403,1924
1404,1520
1405,336
1406,-782
1407,257
1408,1784
1409,171
1410,1727
1411,1246
1412,2776
1413,2613
1414,1194
1415,2375
1416,-544
1417,444
1418,838
1419,1831
1420,1025
1421,860
1422,533
1423,854
1424,2403
1425,378
1426,-861
1427,-896
1428,2041
1429,1221
1430,1889
1431,567
1432,1333
1433,2142
1434,1948
1435,2137
1436,2395
1437,2860
1438,2496
1439,1994
1440,-116
1441,960
1442,2629
1443,-349
1444,175
1445,703
1446,-567
1447,733
1448,1687
1449,204
1450,1741
1451,-640
1452,1859
1453,2678
1454,-813
1455,2683
1456,1040
1457,-767
1458,-805
1459,-121
1460,2261
1461,-632
1462,-190
1463,1709
1464,1244
1465,1561
1466,-98
1467,2715
1468,-558
1469,1134
1470,146
1471,1661
1472,1506
1473,618
1474,956
1475,-344
1476,-409
1477,-283
1478,1920
1479,-661
1480,1054
1481,-942
1482,1408
1483,1631
1484,1740
1485,1352
1486,1817
1487,-673
1488,113
1489,2829
1490,-373
1491,1111
1492,1389
1493,1266
1494,-258
1495,2800
1496,797
1497,-183
1498,2646
1499,2905
1500,2125
1501,1833
1502,-247
1503,-294
1504,2127
1505,-868
1506,2283
1507,-84
1508,1946
1509,2468
1510,-142
1511,2420
1512,-784
1513,777
1514,1365
1515,2475
1516,2496
1517,367
1518,2178
1519,997
1520,1220
1521,2738
1522,1191
1523,504
1524,-304
1525,-156
1526,938
1527,2096
1528,1038
1529,-453
1530,900
1531,1026
1532,1588
1533,2980
1534,1527
1535,-112
1536,-722
1537,1169
1538,1631
1539,1685
1540,966
1541,-523
1542,1100
1543,2132
1544,-808
1545,-601
1546,1472
1547,2773
1548,-410
1549,-447
1550,2891
1551,2859
1552,913
1553,705
1554,842
1555,2722
1556,1285
1557,2413
1558,701
1559,-829
1560,2682
1561,-798
1562,275
1563,2884
1564,1409
1565,1377
1566,2329
1567,1615
1568,1775
1569,1480
1570,-943
1571,727
1572,-857
1573,17
1574,805
1575,1224
1576,2429
1577,-860
1578,-706
1579,2605
1580,1756
1581,-403
1582,-87
1583,1319
1584,601
1585,-692
1586,-975
1587,-506
1588,-110
1589,2895
1590,987
1591,-145
1592,1765
1593,1166
1594,-173
1595,452
1596,1901
1597,768
1598,922
1599,1493
1600,1948
1601,1685
1602,-164
1603,2427
1604,1159
1605,2562
1606,1972
1607,2605
1608,95
1609,1429
1610,-395
1611,1961
1612,572
1613,-438
1614,-288
1615,2482
1616,2251
1617,-430
1618,-366
1619,2087
1620,1487
1621,2014
1622,2165
1623,2753
1624,672
1625,2956
1626,1509
1627,-960
1628,1820
1629,266
1630,1495
1631,-872
1632,-32
1633,820
1634,365
1635,936
1636,1953
1637,1579
1638,-14
1639,-915
1640,1660
1641,-785
1642,-199
1643,724
1644,46
1645,820
1646,-749
1647,-924
1648,883
1649,737
1650,1590
1651,2733
1652,2510
1653,-388
1654,-218
1655,2583
1656,1045
1657,7
1658,562
1659,1143
1660,1765
1661,53
1662,1408
1663,156
1664,1777
1665,403
1666,1799
1667,-608
1668,919
1669,2695
1670,-17
1671,-140
1672,1943
1673,807
1674,912
1675,487
1676,915
1677,131
1678,-443
1679,1332
1680,-723
1681,980
1682,305
1683,1477
1684,1849
1685,2910
1686,1739
1687,-369
1688,-524
1689,1023
1690,284
1691,2028
1692,685
1693,2659
1694,1066
1695,1148
1696,1601
1697,928
1698,-217
1699,2024
1700,-646
1701,2648
1702,2066
1703,2702
1704,678
1705,-72
1706,427
1707,376
1708,2173
1709,247
1710,-572
1711,988
1712,410
1713,-519
1714,553
1715,-966
1716,1733
1717,388
1718,588
1719,1109
1720,-573
1721,269
1722,2224
1723,742
1724,920
1725,2630
1726,1588
1727,2082
1728,359
1729,1461
1730,2153
1731,2062
1732,2968
1733,2300
1734,2599
1735,1888
1736,278
1737,2647
1738,1950
1739,1680
1740,595
1741,600
1742,939
1743,2556
1744,2035
1745,941
1746,200
1747,2991
1748,1524
1749,-892
1750,907
1751,115
1752,1272
1753,-938
1754,184
1755,-674
1756,2626
1757,-205
1758,2611
1759,2996
1760,1
1761,-957
1762,2328
1763,-683
1764,916
1765,176
1766,1711
1767,2133
1768,-819
1769,1834
1770,2031
1771,2628
1772,-678
1773,2077
1774,935
1775,830
1776,-623
1777,2138
1778,1887
1779,1854
1780,2216
1781,886
1782,807
1783,-822
1784,1808
1785,-854
1786,1167
1787,1006
1788,2737
1789,-963
1790,1683
1791,2286
1792,-34
1793,373
1794,1142
1795,79
1796,-194
1797,-613
1798,698
1799,1295
1800,-873
1801,1769
1802,-960
1803,896
1804,943
1805,2127
1806,2858
1807,758
1808,930
1809,2525
1810,2332
1811,1705
1812,-710
1813,-906
1814,2553
1815,-67
1816,-176
1817,755
1818,-544
1819,541
1820,1169
1821,-238
1822,1121
1823,-855
1824,211
1825,184
1826,473
1827,719
1828,4
1829,-297
1830,-1000
1831,-64
1832,2030
1833,-345
1834,-480
1835,2450
1836,-755
1837,1976
1838,2254
1839,475
1840,2952
1841,2488
1842,-604
1843,861
1844,2531
1845,2943
1846,-751
1847,706
1848,1651
1849,-105
1850,1559
1851,-435
1852,-179
1853,2398
1854,1143
1855,-293
1856,-534
1857,1996
1858,1578
1859,626
1860,-879
1861,502
1862,2544
1863,-388
1864,104
1865,2021
1866,319
1867,-860
1868,893
1869,224
1870,-311
1871,-14
1872,-270
1873,-654
1874,1737
1875,692
1876,541
1877,-479
1878,411
1879,1000
1880,2171
1881,-702
1882,700
1883,2956
1884,2627
1885,12
1886,408
1887,1044
1888,260
1889,768
1890,2393
1891,1381
1892,2501
1893,-974
1894,2208
1895,1299
1896,-172
1897,-312
1898,1948
1899,-318
1900,-564
1901,-310
1902,118
1903,1961
1904,2671
1905,-542
1906,191
1907,1478
1908,2333
1909,748
1910,606
1911,1548
1912,1328
1913,-351
1914,394
1915,644
1916,1539
1917,1661
1918,-708
1919,1415
1920,2639
1921,-231
1922,2637
1923,-89
1924,610
1925,1669
1926,1679
1927,1110
1928,1507
1929,-545
1930,2404
1931,2918
1932,2680
1933,2570
1934,-996
1935,530
1936,-722
1937,1263
1938,541
1939,1254
1940,1450
1941,-235
1942,1294
1943,2659
1944,361
1945,2241
1946,2133
1947,-408
1948,1228
1949,585
1950,-835
1951,2310
1952,401
1953,1105
1954,1831
1955,49
1956,-122
1957,1023
1958,1759
1959,2108
1960,-769
1961,-266
1962,-3
1963,2320
1964,2284
1965,2288
1966,-120
1967,224
1968,1348
1969,440
1970,89
1971,1789
1972,307
1973,2791
1974,788
1975,2664
1976,2164
1977,2998
1978,-828
1979,1849
1980,870
1981,2572
1982,1235
1983,1762
1984,-236
1985,244
1986,904
1987,1537
1988,2031
1989,1344
1990,106
1991,1503
1992,1723
1993,2601
1994,-319
1995,1559
1996,-319
1997,1444
1998,-739
1999,-622
2000,1686
2001,1223
2002,168
2003,-860
2004,625
2005,-278
2006,2936
2007,2756
2008,-218
2009,1186
2010,735
2011,2096
2012,2778
2013,2240
2014,806
2015,2242
2016,1046
2017,1140
2018,-60
2019,1334
2020,1687
2021,69
2022,2122
2023,-220
2024,1772
2025,754
2026,-634
2027,549
2028,2993
2029,1829
2030,2988
2031,485
2032,-40
2033,1029
2034,1757
2035,2235
2036,1616
2037,1582
2038,-7
2039,1292
2040,995
2041,245
2042,2836
2043,-383
2044,679
2045,629
2046,-685
2047,-507
2048,1782
2049,533
2050,2193
2051,1098
2052,1844
2053,2241
2054,38
2055,-572
2056,273
2057,2054
2058,1932
2059,1496
2060,1812
2061,-758
2062,1160
2063,-574
2064,1024
2065,-384
2066,-314
2067,2046
2068,2972
2069,2926
2070,2884
2071,2514
2072,2151
2073,2866
2074,2558
2075,-367
2076,401
2077,1556
2078,-958
2079,1162
2080,2639
2081,-254
2082,-640
2083,454
2084,2950
2085,348
2086,1805
2087,2316
2088,-513
2089,-44
2090,-979
2091,2271
2092,1713
2093,-214
2094,-733
2095,909
2096,326
2097,-37
2098,2267
2099,1037
2100,2552
2101,913
2102,1243
2103,995
2104,1062
2105,2118
2106,1178
2107,2795
2108,681
2109,-95
2110,2187
2111,-421
2112,753
2113,-309
2114,429
2115,312
2116,1850
2117,795
2118,-581
2119,1098
2120,-979
2121,2067
2122,-62
2123,1057
2124,-667
2125,1304
2126,2157
2127,686
2128,2592
2129,-737
2130,548
2131,-731
2132,1784
2133,1341
2134,1968
2135,-121
2136,2447
2137,356
2138,1886
2139,1506
2140,1013
2141,1677
2142,2011
2143,2041
2144,1515
2145,680
2146,2824
2147,-247
2148,786
2149,2215
2150,2084
2151,2751
2152,2851
2153,2557
2154,-207
2155,1969
2156,1498
2157,2836
2158,2944
2159,-967
2160,2314
2161,-533
2162,1365
2163,370
2164,-351
2165,1617
2166,-293
2167,2144
2168,1831
2169,-706
2170,-963
2171,2708
2172,-679
2173,-255
2174,1818
2175,2239
2176,1526
2177,350
2178,-987
2179,2556
2180,1778
2181,2818
2182,-320
2183,669
2184,2201
2185,-668
2186,257
2187,1715
2188,398
2189,-155
2190,-735
2191,2020
2192,1325
2193,547
2194,-909
2195,1363
2196,1643
2197,-540
2198,1100
2199,2402
2200,-786
2201,-644
2202,858
2203,2010
2204,1924
2205,-830
2206,-195
2207,333
2208,2768
2209,2737
2210,2067
2211,-601
2212,2745
2213,-895
2214,2926
2215,1335
2216,2866
2217,989
2218,1616
2219,2708
2220,-64
2221,1743
2222,1941
2223,2548
2224,2090
2225,373
2226,1454
2227,2719
2228,561
2229,870
2230,89
2231,1134
2232,1826
2233,2039
2234,981
2235,-917
2236,-964
2237,617
2238,2893
2239,2767
2240,209
2241,2412
2242,-410
2243,199
2244,-693
2245,787
2246,1631
2247,1199
2248,2544
2249,1095
2250,2580
2251,-813
2252,-947
2253,1921
2254,2610
2255,1901
2256,150
2257,1941
2258,1766
2259,2404
2260,2986
2261,2974
2262,-616
2263,-38
2264,-232
2265,-153
2266,2710
2267,2181
2268,2360
2269,763
2270,2224
2271,1563
2272,-135
2273,-7
2274,993
2275,2315
2276,-101
2277,893
2278,-660
2279,1301
2280,-854
2281,2474
2282,-205
2283,2103
2284,2616
2285,1190
2286,497
2287,-745
2288,2348
2289,825
2290,-864
2291,-559
2292,1388
2293,207
2294,-426
2295,1881
2296,1601
2297,510
2298,934
2299,2275
2300,-886
2301,1616
2302,1139
2303,2195
2304,1228
2305,2575
2306,-833
2307,444
2308,2867
2309,1124
2310,2081
2311,402
2312,115
2313,2102
2314,-715
2315,2032
2316,-443
2317,627
2318,131
2319,-423
2320,2895
2321,-291
2322,-20
2323,2622
2324,1256
2325,-742
2326,1060
2327,1914
2328,724
2329,737
2330,2429
2331,300
2332,-947
2333,2251
2334,2231
2335,656
2336,2266
2337,1600
2338,1561
2339,1546
2340,1010
2341,1989
2342,2635
2343,-950
2344,-804
2345,2539
2346,2277
2347,-511
2348,2714
2349,1455
2350,2836
2351,1655
2352,2857
2353,2021
2354,2082
2355,611
2356,-720
2357,1415
2358,1340
2359,105
2360,2265
2361,1505
2362,2644
2363,1959
2364,1968
2365,2525
2366,1501
2367,1268
2368,1756
2369,978
2370,2937
2371,16
2372,850
2373,818
2374,2026
2375,-587
2376,-529
2377,-713
2378,629
2379,1075
2380,370
2381,-70
2382,721
2383,2331
2384,2437
2385,2683
2386,1008
2387,-221
2388,-28
2389,-163
2390,-188
2391,347
2392,2193
2393,2686
2394,2821
2395,775
2396,1650
2397,834
2398,2636
2399,591
2400,562
2401,1712
2402,1044
2403,-506
2404,2694
2405,295
2406,1111
2407,2280
2408,882
2409,74
2410,-880
2411,2044
2412,1771
2413,88
2414,1663
2415,2071
2416,2086
2417,1794
2418,2888
2419,1046
2420,389
2421,1192
2422,2727
2423,2345
2424,-821
2425,1761
2426,2499
2427,2120
2428,-891
2429,2941
2430,468
2431,197
2432,647
2433,734
2434,53
2435,378
2436,2988
2437,-806
2438,2772
2439,-918
2440,917
2441,1232
2442,691
2443,2235
2444,-909
2445,1947
2446,759
2447,810
2448,-705
2449,666
2450,1310
2451,1647
2452,-723
2453,1896
2454,-368
2455,565
2456,1295
2457,-667
2458,1708
2459,643
2460,2431
2461,1630
2462,1098
2463,-965
2464,667
2465,-795
2466,1130
2467,-433
2468,2081
2469,-938
2470,977
2471,2170
2472,-770
2473,2611
2474,399
2475,1330
2476,524
2477,1784
2478,2606
2479,-190
2480,-590
2481,1227
2482,2958
2483,-466
2484,1411
2485,319
2486,2187
2487,930
2488,-672
2489,1587
2490,-937
2491,2082
2492,-76
2493,2537
2494,-305
2495,2815
2496,-547
2497,-398
2498,1800
2499,395
2500,1152
2501,2543
2502,2640
2503,2250
2504,-230
2505,1284
2506,1192
2507,2799
2508,1482
2509,1396
2510,-199
2511,1889
2512,2837
2513,1139
2514,1079
2515,217
2516,-285
2517,2868
2518,1596
2519,1928
2520,1838
2521,1555
2522,1423
2523,205
2524,341
2525,-741
2526,-595
2527,-300
2528,-461
2529,300
2530,2439
2531,1797
2532,1115
2533,1051
2534,508
2535,2131
2536,-958
2537,876
2538,1374
2539,397
2540,295
2541,1250
2542,2739
2543,2932
2544,2079
2545,1977
2546,1713
2547,2189
2548,-652
2549,416
2550,1942
2551,932
2552,2813
2553,138
2554,2862
2555,1284
2556,-57
2557,75
2558,481
2559,581
2560,-739
2561,1005
2562,1134
2563,947
2564,648
2565,2392
2566,2132
2567,708
2568,250
2569,-154
2570,-295
2571,189
2572,1922
2573,206
2574,-551
2575,801
2576,-101
2577,-442
2578,827
2579,1624
2580,10
2581,2912
2582,-364
2583,769
2584,1144
2585,901
2586,1944
2587,2335
2588,-798
2589,164
2590,-359
2591,224
2592,-430
2593,-895
2594,-267
2595,1815
2596,-617
2597,-704
2598,1760
2599,2304
2600,-328
2601,322
2602,2909
